ulta_id,product_id,main_category,sub_category,sub_sub_category,brand,product,url
163,pimprod2008881,skin care,cleansers, ,COVER FX,Crystal-Infused Elixir Mist Aquamarine + Hydrating,https://www.ulta.com/crystal-infused-elixir-mist-aquamarine-hydrating?productId=pimprod2008881
164,pimprod2014254,makeup,face,face primer,J.Cat Beauty,Prime & Glow Face Illuminator Licorice Extract Pink,https://www.ulta.com/prime-glow-face-illuminator-licorice-extract-pink?productId=pimprod2014254
165,xlsImpprod19111013,makeup,face, ,MAC,Studio Fix 24-Hour Smooth Wear Concealer,https://www.ulta.com/studio-fix-24-hour-smooth-wear-concealer?productId=xlsImpprod19111013
166,xlsImpprod15451051,skin care,cleansers, ,J.Cat Beauty,Invisible Matte Lip Makeup Remover,https://www.ulta.com/invisible-matte-lip-makeup-remover?productId=xlsImpprod15451051
167,pimprod2011956,makeup,face,blush,Winky Lux,Whipped Cream Lip & Cheek,https://www.ulta.com/whipped-cream-lip-cheek?productId=pimprod2011956
168,prod2093950,makeup,face, ,bareMinerals,Concealer Broad Spectrum SPF 20,https://www.ulta.com/concealer-broad-spectrum-spf-20?productId=prod2093950
169,xlsImpprod16211223,makeup,gifts & value sets, ,Sleek MakeUP,Precious Charms Highlighting Palette,https://www.ulta.com/precious-charms-highlighting-palette?productId=xlsImpprod16211223
170,xlsImpprod18751411,skin care,cleansers, ,YourGoodSkin,Oil-Lifting Make Up Remover Wipes,https://www.ulta.com/oil-lifting-make-up-remover-wipes?productId=xlsImpprod18751411
171,pimprod2007470,makeup,face, ,Urban Decay Cosmetics,Stay Naked Correcting Concealer,https://www.ulta.com/stay-naked-correcting-concealer?productId=pimprod2007470
172,xlsImpprod16971045,makeup,gifts & value sets, ,Lottie London,Shimmer Squad: Holographic Haul,https://www.ulta.com/shimmer-squad-holographic-haul?productId=xlsImpprod16971045
173,pimprod2015402,makeup,lips,lipstick,KIKO Milano,Tuscan Sunshine 3-In-1 All Over Stick,https://www.ulta.com/tuscan-sunshine-3-in-1-all-over-stick?productId=pimprod2015402
174,pimprod2002811,makeup,face, ,e.l.f. Cosmetics,16HR Camo Concealer,https://www.ulta.com/16hr-camo-concealer?productId=pimprod2002811
175,xlsImpprod15921236,makeup,face, ,MAC,Studio Finish SPF 35 Concealer,https://www.ulta.com/studio-finish-spf-35-concealer?productId=xlsImpprod15921236
176,pimprod2003975,makeup,face,face primer,SMITH & CULT,Diffuse Redness Balancing Primer,https://www.ulta.com/diffuse-redness-balancing-primer?productId=pimprod2003975
177,xlsImpprod15711109,makeup,face,setting spray,BH Cosmetics,Studio Pro Makeup Setting Spray,https://www.ulta.com/studio-pro-makeup-setting-spray?productId=xlsImpprod15711109
178,pimprod2014761,makeup,face, ,Dionis,Goat Milk Beauty Balm,https://www.ulta.com/goat-milk-beauty-balm?productId=pimprod2014761
179,xlsImpprod2980149,makeup,face, ,Maybelline,Fit Me Concealer,https://www.ulta.com/fit-me-concealer?productId=xlsImpprod2980149
180,xlsImpprod10791951,makeup,face, ,Clinique,Line Smoothing Concealer,https://www.ulta.com/line-smoothing-concealer?productId=xlsImpprod10791951
181,prod340055,makeup,eyes, ,bareMinerals,Well-Rested Eye Brightener Broad Spectrum SPF 20,https://www.ulta.com/well-rested-eye-brightener-broad-spectrum-spf-20?productId=prod340055
182,pimprod2017857,makeup,face,highlighter,Ofra Cosmetics,Dew The Dew Body Highlighter,https://www.ulta.com/dew-dew-body-highlighter?productId=pimprod2017857
183,pimprod2012718,skin care,cleansers, ,ArtNaturals LUXE,Micellar Water,https://www.ulta.com/micellar-water?productId=pimprod2012718
184,pimprod2015275,makeup,face, ,Dermablend,Cover Care Full Coverage Concealer,https://www.ulta.com/cover-care-full-coverage-concealer?productId=pimprod2015275
185,xlsImpprod17081067,makeup,face, ,Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067
186,xlsImpprod16411277,skin care,treatment & serums, ,It Cosmetics,Bye Bye Breakout Full-Coverage Concealer,https://www.ulta.com/bye-bye-breakout-full-coverage-concealer?productId=xlsImpprod16411277
187,pimprod2002563,makeup,face, ,L'Oréal,Infallible Full Wear Waterproof Concealer,https://www.ulta.com/infallible-full-wear-waterproof-concealer?productId=pimprod2002563
188,pimprod2015263,makeup,face,highlighter,Au Naturale,Pure Powder Highlighter,https://www.ulta.com/pure-powder-highlighter?productId=pimprod2015263
189,pimprod2003122,makeup,face, ,Estée Lauder,Double Wear Instant Fix Concealer 24H Concealer + Hydra Prep,https://www.ulta.com/double-wear-instant-fix-concealer-24h-concealer-hydra-prep?productId=pimprod2003122
190,xlsImpprod3650146,makeup,face, ,Lancôme,Maquicomplet Complete Coverage Concealer,https://www.ulta.com/maquicomplet-complete-coverage-concealer?productId=xlsImpprod3650146
191,xlsImpprod3520009,makeup,face,concealer,Almay,Clear Complexion Concealer,https://www.ulta.com/clear-complexion-concealer?productId=xlsImpprod3520009
192,xlsImpprod17751159,makeup,face,highlighter,Winky Lux,Powder Lights Highlighter,https://www.ulta.com/powder-lights-highlighter?productId=xlsImpprod17751159
193,pimprod2017917,makeup,face,face powder,Makeup Revolution,Infinite Loose Setting Powder,https://www.ulta.com/infinite-loose-setting-powder?productId=pimprod2017917
194,xlsImpprod4540223,makeup,face, ,bareMinerals,Correcting Concealer Broad Spectrum SPF 20,https://www.ulta.com/correcting-concealer-broad-spectrum-spf-20?productId=xlsImpprod4540223
195,pimprod2008858,makeup,gifts & value sets, ,ZOEVA,Cocoa Blend Highlight Face Palette,https://www.ulta.com/cocoa-blend-highlight-face-palette?productId=pimprod2008858
196,xlsImpprod10821078,makeup,face, ,Tarte,Colored Clay CC Undereye Corrector,https://www.ulta.com/colored-clay-cc-undereye-corrector?productId=xlsImpprod10821078
197,xlsImpprod3460285,makeup,face, ,NYX Professional Makeup,Hi Definition Photo Concealer Wand,https://www.ulta.com/hi-definition-photo-concealer-wand?productId=xlsImpprod3460285
198,pimprod2009142,makeup,face,blush,ZOEVA,Opulence Blush Palette,https://www.ulta.com/opulence-blush-palette?productId=pimprod2009142
199,xlsImpprod17451041,makeup,face,highlighter,e.l.f. Cosmetics,Shimmer Highlighting Powder,https://www.ulta.com/shimmer-highlighting-powder?productId=xlsImpprod17451041
200,pimprod2017920,makeup,face,face primer,I Heart Revolution,Tasty Avocado Nourishing Priming Spray,https://www.ulta.com/tasty-avocado-nourishing-priming-spray?productId=pimprod2017920
201,pimprod2009096,makeup,travel size, ,Lancôme,Travel Size Teint Idole Ultra Liquid 24H Longwear SPF 15 Foundation,https://www.ulta.com/travel-size-teint-idole-ultra-liquid-24h-longwear-spf-15-foundation?productId=pimprod2009096
202,xlsImpprod16251016,makeup,face, ,Benefit Cosmetics,Boi-ing Hydrating Concealer,https://www.ulta.com/boi-ing-hydrating-concealer?productId=xlsImpprod16251016
203,xlsImpprod17631323,makeup,face,face primer,FLOWER Beauty,In Your Prime Perfecting Primer,https://www.ulta.com/in-your-prime-perfecting-primer?productId=xlsImpprod17631323
204,xlsImpprod17741143,skin care,korean skin care, ,Mamonde,Brightening Cover Watery Cushion Foundation SPF 50,https://www.ulta.com/brightening-cover-watery-cushion-foundation-spf-50?productId=xlsImpprod17741143
205,pimprod2012611,makeup,face, ,Tarte,Shape Tape Glow Wand,https://www.ulta.com/shape-tape-glow-wand?productId=pimprod2012611
206,xlsImpprod13621057,makeup,ulta collection, ,ULTA,Full Coverage Liquid Concealer,https://www.ulta.com/full-coverage-liquid-concealer?productId=xlsImpprod13621057
207,prod15661160,makeup,face,setting spray,J.Cat Beauty,"Matte Spray, Set, Go Setting Spray",https://www.ulta.com/matte-spray-set-go-setting-spray?productId=prod15661160
208,xlsImpprod17691269,makeup,face, ,Clinique,Beyond Perfecting Super Concealer Camouflage + 24-Hour Wear,https://www.ulta.com/beyond-perfecting-super-concealer-camouflage-24-hour-wear?productId=xlsImpprod17691269
209,xlsImpprod17721077,makeup,face,foundation,BH Cosmetics,BH Liquid Foundation - Naturally Flawless,https://www.ulta.com/bh-liquid-foundation-naturally-flawless?productId=xlsImpprod17721077
210,pimprod2003979,makeup,face,face primer,SMITH & CULT,Glow Brite Radiance Boosting Primer,https://www.ulta.com/glow-brite-radiance-boosting-primer?productId=pimprod2003979
211,xlsImpprod17721267,makeup,face,concealer,BH Cosmetics,Studio Pro Total Coverage Concealer,https://www.ulta.com/studio-pro-total-coverage-concealer?productId=xlsImpprod17721267
212,pimprod2002700,makeup,face, ,Smashbox,Studio Skin Flawless Oil-Free 24 Hour Concealer,https://www.ulta.com/studio-skin-flawless-oil-free-24-hour-concealer?productId=pimprod2002700
213,pimprod2008394,makeup,face, ,KYLIE COSMETICS,Skin Concealer,https://www.ulta.com/skin-concealer?productId=pimprod2008394
214,pimprod2018436,makeup,face,highlighter,Revolution PRO,Lustre Highlighter,https://www.ulta.com/lustre-highlighter?productId=pimprod2018436
215,xlsImpprod17951063,makeup,face,bronzer,Winky Lux,Coffee Latte Bronzer,https://www.ulta.com/coffee-latte-bronzer?productId=xlsImpprod17951063
216,xlsImpprod17531313,makeup,face,highlighter,Wunder2,Glitter Gelly,https://www.ulta.com/glitter-gelly?productId=xlsImpprod17531313
217,pimprod2006967,makeup,lips,lipstick,KIKO Milano,New Green Me Lips & Cheeks Pencil,https://www.ulta.com/new-green-me-lips-cheeks-pencil?productId=pimprod2006967
218,pimprod2014715,makeup,face,face primer,Makeup Revolution,Glass Liquid Skin Primer,https://www.ulta.com/glass-liquid-skin-primer?productId=pimprod2014715
219,xlsImpprod17191165,makeup,face, ,Urban Decay Cosmetics,All Nighter Waterproof Full-Coverage Concealer,https://www.ulta.com/all-nighter-waterproof-full-coverage-concealer?productId=xlsImpprod17191165
220,xlsImpprod14521139,makeup,face,foundation,e.l.f. Cosmetics,Acne Fighting Foundation,https://www.ulta.com/acne-fighting-foundation?productId=xlsImpprod14521139
221,pimprod2012326,makeup,face, ,NYX Professional Makeup,Born to Glow Radiant Concealer,https://www.ulta.com/born-glow-radiant-concealer?productId=pimprod2012326
222,pimprod2008521,makeup,face, ,Estée Lauder,Double Wear Radiant Concealer,https://www.ulta.com/double-wear-radiant-concealer?productId=pimprod2008521
223,pimprod2015178,makeup,face,face primer,VDL,Pantone Collection Lumilayer Primer,https://www.ulta.com/pantone-collection-lumilayer-primer?productId=pimprod2015178
224,xlsImpprod14191001,makeup,travel size, ,Lancôme,Travel Size La Base Pro Perfecting Makeup Primer,https://www.ulta.com/travel-size-la-base-pro-perfecting-makeup-primer?productId=xlsImpprod14191001
225,xlsImpprod3820375,makeup,face, ,Tarte,Amazonian Clay 12-Hour Waterproof Concealer,https://www.ulta.com/amazonian-clay-12-hour-waterproof-concealer?productId=xlsImpprod3820375
226,xlsImpprod15001107,skin care,cleansers, ,Hey Honey,Come Undone,https://www.ulta.com/come-undone?productId=xlsImpprod15001107
227,pimprod2009141,makeup,gifts & value sets, ,ZOEVA,Contour Spectrum Powder Palette,https://www.ulta.com/contour-spectrum-powder-palette?productId=pimprod2009141
228,xlsImpprod17631325,makeup,face,face primer,FLOWER Beauty,In Your Prime Revitalizing Primer,https://www.ulta.com/in-your-prime-revitalizing-primer?productId=xlsImpprod17631325
229,pimprod2006255,makeup,face,highlighter,Lottie London,Hy-Glow Jelly Highlighter,https://www.ulta.com/hy-glow-jelly-highlighter?productId=pimprod2006255
230,pimprod2008857,makeup,gifts & value sets, ,ZOEVA,Caramel Melange Highlight Face Palette,https://www.ulta.com/caramel-melange-highlight-face-palette?productId=pimprod2008857
231,pimprod2014251,makeup,face,face primer,J.Cat Beauty,Prime & Glow Face Illuminator Coconut Extract Blue,https://www.ulta.com/prime-glow-face-illuminator-coconut-extract-blue?productId=pimprod2014251
232,pimprod2006201,makeup,face, ,UOMA Beauty,Stay Woke Luminous Brightening Concealer,https://www.ulta.com/stay-woke-luminous-brightening-concealer?productId=pimprod2006201
233,xlsImpprod1810223,makeup,face, ,Dermablend,Quick Fix Concealer Stick,https://www.ulta.com/quick-fix-concealer-stick?productId=xlsImpprod1810223
234,pimprod2007549,makeup,face, ,CoverGirl,TruBlend Undercover Concealer,https://www.ulta.com/trublend-undercover-concealer?productId=pimprod2007549
235,xlsImpprod18811045,makeup,face, ,COVER FX,Power Play Concealer,https://www.ulta.com/power-play-concealer?productId=xlsImpprod18811045
236,pimprod2005690,skin care,korean skin care, ,Erborian,Glow Crème Illuminating Primer,https://www.ulta.com/glow-creme-illuminating-primer?productId=pimprod2005690
237,pimprod2015179,makeup,face,face primer,VDL,Pantone Collection Beauty Finisher,https://www.ulta.com/pantone-collection-beauty-finisher?productId=pimprod2015179
238,xlsImpprod10791949,makeup,face, ,Clinique,Airbrush Concealer,https://www.ulta.com/airbrush-concealer?productId=xlsImpprod10791949
239,xlsImpprod16171145,skin care,cleansers, ,Wunder2,Wundercleanse,https://www.ulta.com/wundercleanse?productId=xlsImpprod16171145
240,pimprod2013902,makeup,face, ,Tarte,Travel Size Creaseless Undereye Concealer,https://www.ulta.com/travel-size-creaseless-undereye-concealer?productId=pimprod2013902
241,pimprod2013067,makeup,face, ,Makeup Revolution,Conceal & Fix Ultimate Coverage Concealer,https://www.ulta.com/conceal-fix-ultimate-coverage-concealer?productId=pimprod2013067
242,xlsImpprod10111044,makeup,eyes,eyebrows,Anastasia Beverly Hills,Pro Pencil,https://www.ulta.com/pro-pencil?productId=xlsImpprod10111044
243,pimprod2008860,makeup,gifts & value sets, ,ZOEVA,Spice of Life Highlight Face Palette,https://www.ulta.com/spice-of-life-highlight-face-palette?productId=pimprod2008860
244,pimprod2012614,makeup,face, ,Tarte,Travel Size Shape Tape Glow Wand,https://www.ulta.com/travel-size-shape-tape-glow-wand?productId=pimprod2012614
245,pimprod2015181,makeup,face,face primer,VDL,Pantone Collection Boosting Primer,https://www.ulta.com/pantone-collection-boosting-primer?productId=pimprod2015181
246,xlsImpprod3650152,makeup,face, ,Lancôme,Effacernes Waterproof Protective Undereye Concealer,https://www.ulta.com/effacernes-waterproof-protective-undereye-concealer?productId=xlsImpprod3650152
247,pimprod2007719,makeup,face, ,Milani,Conceal + Perfect Longwear Concealer,https://www.ulta.com/conceal-perfect-longwear-concealer?productId=pimprod2007719
248,pimprod2018432,makeup,face,blush,Essence,Mosaic Blush,https://www.ulta.com/mosaic-blush?productId=pimprod2018432
249,xlsImpprod18881039,makeup,face,foundation,Clarins,Skin Illusion Natural Hydrating Foundation,https://www.ulta.com/skin-illusion-natural-hydrating-foundation?productId=xlsImpprod18881039
250,pimprod2018148,makeup,face,concealer,I Heart Revolution,Heartbreakers Concealer,https://www.ulta.com/heartbreakers-concealer?productId=pimprod2018148
251,pimprod2008595,makeup,face,face primer,Ofra Cosmetics,Rodeo Drive Anniversary Primer,https://www.ulta.com/rodeo-drive-anniversary-primer?productId=pimprod2008595
252,pimprod2006970,makeup,face,highlighter,KIKO Milano,New Green Me Compact Highlighter,https://www.ulta.com/new-green-me-compact-highlighter?productId=pimprod2006970
253,pimprod2009368,skin care,korean skin care, ,VDL,Moisturizing Primer,https://www.ulta.com/moisturizing-primer?productId=pimprod2009368
254,pimprod2009140,makeup,gifts & value sets, ,ZOEVA,Screen Queen Highlighting Palette,https://www.ulta.com/screen-queen-highlighting-palette?productId=pimprod2009140
255,pimprod2018441,makeup,face,setting spray,I Heart Revolution,Pink Grapefruit Brightening Fixing Spray,https://www.ulta.com/pink-grapefruit-brightening-fixing-spray?productId=pimprod2018441
256,pimprod2012431,makeup,face, ,Laura Mercier,Flawless Fusion Ultra-Longwear Concealer,https://www.ulta.com/flawless-fusion-ultra-longwear-concealer?productId=pimprod2012431
257,pimprod2016800,makeup,face,foundation,Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.comhttps://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800
258,pimprod2018121,makeup,face,foundation,KVD Vegan Beauty,Lock-It Powder Foundation,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121
259,pimprod2001745,makeup,face, ,NYX Professional Makeup,Can't Stop Won't Stop Concealer,https://www.ulta.com/cant-stop-wont-stop-concealer?productId=pimprod2001745
260,xlsImpprod11151051,makeup,face, ,PÜR,Disappearing Ink 4-in-1 Face Concealer,https://www.ulta.com/disappearing-ink-4-in-1-face-concealer?productId=xlsImpprod11151051
261,VP12250,makeup,face, ,Amazing Cosmetics,Amazing Concealer,https://www.ulta.com/amazing-concealer?productId=VP12250
262,xlsImpprod15481119,makeup,ulta collection, ,ULTA,Color Correcting Liquid Concealer,https://www.ulta.com/color-correcting-liquid-concealer?productId=xlsImpprod15481119
263,pimprod2008319,makeup,face, ,Makeup Revolution,Conceal & Hydrate Concealer,https://www.ulta.com/conceal-hydrate-concealer?productId=pimprod2008319
264,pimprod2013900,makeup,face, ,Makeup Revolution,Conceal & Define Infinite XL Concealer,https://www.ulta.com/conceal-define-infinite-xl-concealer?productId=pimprod2013900
265,xlsImpprod16411307,makeup,face, ,It Cosmetics,Perfect Lighting Radiant Touch Magic Wand,https://www.ulta.com/perfect-lighting-radiant-touch-magic-wand?productId=xlsImpprod16411307
266,xlsImpprod13901007,makeup,face, ,Catrice,Liquid Camouflage Concealer,https://www.ulta.com/liquid-camouflage-concealer?productId=xlsImpprod13901007
267,pimprod2018122,makeup,face,foundation,KVD Vegan Beauty,Lock-It Powder Foundation Refills,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122
268,pimprod2011475,makeup,face, ,Dose Of Colors,Meet Your Hue Concealer,https://www.ulta.com/meet-your-hue-concealer?productId=pimprod2011475
