extra_id,ulta_id,date,price,options,rating,no_of_reviews,offers,url,product_id
184,9029,01/01/1911,$24.99,,4.00,4.0,,https://www.ulta.com/cbd-calming-regenerating-clay-mask?productId=pimprod2009680,pimprod2009680
185,9035,01/01/1911,$14.99,,3.60,5.0,,https://www.ulta.com/cannacell-dtox-mask?productId=pimprod2007137,pimprod2007137
186,9055,01/01/1911,$18.00,,Sale,,,https://www.ulta.com/sugar-cookie-mini-melt?productId=pimprod2018361,pimprod2018361
187,9178,01/01/1911,$14.99,,3.80,12.0,,https://www.ulta.com/cannacell-sun-buddy-facial-spf-30?productId=pimprod2007152,pimprod2007152
188,9179,01/01/1911,$28.50,,4.30,80.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/broad-spectrum-spf-30-mineral-sunscreen-fluid-face?productId=xlsImpprod14171055,xlsImpprod14171055
189,9364,01/01/1911,$109.00,,4.60,18.0,,https://www.ulta.com/mask-trio?productId=pimprod2010695,pimprod2010695
190,9369,01/01/1911,$59.00,,3.80,95.0,,https://www.ulta.com/sonic-awakening-eye-massager?productId=xlsImpprod18931462,xlsImpprod18931462
191,9507,01/01/1911,$35.00,,4.60,128.0,,https://www.ulta.com/rose-jelly-mask?productId=xlsImpprod18621029,xlsImpprod18621029
192,9510,01/01/1911,$25.00,,4.50,166.0,,https://www.ulta.com/rose-sugar-scrub?productId=xlsImpprod18621031,xlsImpprod18621031
193,9535,01/01/1911,$11.50,,4.90,15.0,,https://www.ulta.com/bed-head-men-daily-clean-up-shampoo?productId=xlsImpprod11201013,xlsImpprod11201013
194,9582,01/01/1911,$10.00,,4.30,7.0,,https://www.ulta.com/travel-size-bed-head-totally-beachin-cleansing-jelly-shampoo?productId=xlsImpprod15741051,xlsImpprod15741051
195,9672,01/01/1911,$20.00,,4.60,5.0,,https://www.ulta.com/ultra-nourishing-shampoo-cream-with-abyssinia-oil?productId=xlsImpprod15601063,xlsImpprod15601063
196,9775,01/01/1911,$99.00,,4.30,10.0,,https://www.ulta.com/renew-restore-5-piece-kit?productId=pimprod2009512,pimprod2009512
197,9843,01/01/1911,$19.99,,4.30,6.0,,https://www.ulta.com/cannacell-botanical-get-started-kit?productId=pimprod2007337,pimprod2007337
198,9846,01/01/1911,$42.00,,4.70,54.0,,https://www.ulta.com/coconut-your-selfie-kit?productId=pimprod2003322,pimprod2003322
199,9889,01/01/1911,$19.99,,4.30,14.0,,https://www.ulta.com/get-started-age-defying-kit?productId=xlsImpprod15241162,xlsImpprod15241162
200,9892,01/01/1911,$18.00,,5.00,66.0,,https://www.ulta.comhttps://www.ulta.com/hydrating-body-wash?productId=pimprod2017078,pimprod2017078
201,9893,01/01/1911,$14.00,,4.50,6165.0,,https://www.ulta.com/original-coconut-deodorant?productId=pimprod2008024,pimprod2008024
202,9919,01/01/1911,$14.00,,4.30,212.0,,https://www.ulta.com/coconut-charcoal-deodorant?productId=pimprod2007564,pimprod2007564
203,9931,01/01/1911,$21.99,,4.20,517.0,,https://www.ulta.com/bed-head-rockaholic-dirty-secret-dry-shampoo?productId=xlsImpprod4750053,xlsImpprod4750053
204,9989,01/01/1911,$19.99,,4.20,179.0,,https://www.ulta.com/bed-head-oh-bee-hive-matte-dry-shampoo?productId=xlsImpprod5580061,xlsImpprod5580061
205,10017,01/01/1911,$10.00,,4.00,92.0,,https://www.ulta.com/travel-size-bed-head-rockaholic-dirty-secret-dry-shampoo?productId=xlsImpprod13941009,xlsImpprod13941009
206,10050,01/01/1911,$8.00,,2.50,2.0,,https://www.ulta.com/travel-size-coconut-charcoal-toothpaste?productId=pimprod2016799,pimprod2016799
207,10274,01/01/1911,$10.00,,4.50,8.0,,https://www.ulta.com/travel-size-bed-head-totally-beachin-mellow-after-sun-conditioner?productId=xlsImpprod15741053,xlsImpprod15741053
208,10376,01/01/1911,$19.99,,4.10,110.0,,https://www.ulta.com/bed-head-control-freak-serum?productId=xlsImpprod4750119,xlsImpprod4750119
209,10609,01/01/1911,$18.99,,3.70,6.0,,https://www.ulta.com/bed-head-beach-bound-protection-spray-colour-hair?productId=xlsImpprod13741005,xlsImpprod13741005
210,10625,01/01/1911,$26.00,,4.20,5.0,,https://www.ulta.com/ultra-nourishing-mask-with-abyssinia-oil?productId=xlsImpprod15601065,xlsImpprod15601065
211,10806,01/01/1911,$15.99 - $33.99,3 Sizes,4.60,280.0,,https://www.ulta.com/bed-head-urban-antidotes-resurrection-conditioner?productId=xlsImpprod4750067,xlsImpprod4750067
212,10818,01/01/1911,$15.99 - $33.99,3 Sizes,4.60,237.0,,https://www.ulta.com/bed-head-urban-antidotes-recovery-conditioner?productId=xlsImpprod4750065,xlsImpprod4750065
213,10820,01/01/1911,$14.99 - $33.99,3 Sizes,4.70,282.0,,https://www.ulta.com/bed-head-urban-antidotes-recovery-shampoo?productId=xlsImpprod4750071,xlsImpprod4750071
214,10829,01/01/1911,$14.99 - $33.99,3 Sizes,4.50,250.0,,https://www.ulta.com/bed-head-urban-antidotes-resurrection-shampoo?productId=xlsImpprod4750073,xlsImpprod4750073
215,11019,01/01/1911,$20.00,,4.10,35.0,,https://www.ulta.com/playcurl-volumizing-conditioner?productId=xlsImpprod3780037,xlsImpprod3780037
216,11046,01/01/1911,$14.99 - $28.99,2 Sizes,4.50,130.0,,https://www.ulta.com/bed-head-urban-antidotes-re-energize-shampoo?productId=xlsImpprod4750069,xlsImpprod4750069
217,11057,01/01/1911,$15.99 - $29.99,2 Sizes,4.50,169.0,,https://www.ulta.com/bed-head-colour-goddess-oil-infused-conditioner?productId=xlsImpprod5870166,xlsImpprod5870166
218,11060,01/01/1911,$14.99 - $28.99,2 Sizes,4.40,225.0,,https://www.ulta.com/bed-head-colour-goddess-oil-infused-shampoo?productId=xlsImpprod5870154,xlsImpprod5870154
219,11081,01/01/1911,$15.99 - $29.99,2 Sizes,4.60,77.0,,https://www.ulta.com/bed-head-urban-antidotes-re-energize-conditioner?productId=xlsImpprod4750063,xlsImpprod4750063
220,11085,01/01/1911,$18.00,,3.90,57.0,,https://www.ulta.com/playcurl-volumizing-shampoo?productId=xlsImpprod3780033,xlsImpprod3780033
221,11087,01/01/1911,$14.99 - $28.99,2 Sizes,4.40,182.0,,https://www.ulta.com/bed-head-dumb-blonde-shampoo?productId=xlsImpprod5870152,xlsImpprod5870152
222,11241,01/01/1911,$26.99,,4.60,23.0,,https://www.ulta.com/bed-head-urban-antidotes-resurrection-treatment-mask?productId=xlsImpprod10991301,xlsImpprod10991301
223,11259,01/01/1911,$15.99 - $29.99,2 Sizes,4.00,152.0,,https://www.ulta.com/bed-head-dumb-blonde-reconstructor?productId=xlsImpprod5870164,xlsImpprod5870164
224,11356,01/01/1911,$17.99,,4.40,193.0,,https://www.ulta.com/dumb-blonde-violet-toning-shampoo?productId=xlsImpprod6481106,xlsImpprod6481106
225,11397,01/01/1911,$15.50 - $30.50,2 Sizes,3.40,78.0,,https://www.ulta.com/bed-head-fully-loaded-massive-volume-shampoo?productId=xlsImpprod13941005,xlsImpprod13941005
226,11510,01/01/1911,$16.99,,4.90,32.0,,https://www.ulta.com/bed-head-totally-beachin-mellow-after-sun-conditioner?productId=xlsImpprod13741003,xlsImpprod13741003
227,11559,01/01/1911,$21.99,,4.70,28.0,,https://www.ulta.com/bed-head-calma-sutra-cleansing-conditioner?productId=xlsImpprod16541083,xlsImpprod16541083
228,11615,01/01/1911,$15.99,,4.70,19.0,,https://www.ulta.com/bed-head-totally-beachin-cleansing-jelly-shampoo?productId=xlsImpprod13741001,xlsImpprod13741001
229,11766,01/01/1911,$16.00,,4.00,565.0,,https://www.ulta.com/44-iron-guard-thermal-protection-spray?productId=xlsImpprod4730015,xlsImpprod4730015
230,11781,01/01/1911,$16.50,,4.60,119.0,,https://www.ulta.com/total-protect?productId=xlsImpprod4730073,xlsImpprod4730073
231,11788,01/01/1911,$19.99,,5.00,5.0,,https://www.ulta.com/enviro-54-firm-hold-hairspray?productId=pimprod2015762,pimprod2015762
232,11798,01/01/1911,$16.00,,3.60,15.0,,https://www.ulta.com/chi-x-barbie-44-iron-guard-thermal-protection-spray?productId=pimprod2015452,pimprod2015452
233,11820,01/01/1911,$17.00,,4.20,57.0,,https://www.ulta.com/44-iron-guard-style-stay-firm-hold-protecting-spray?productId=xlsImpprod11061040,xlsImpprod11061040
234,11883,01/01/1911,$20.99,,4.40,132.0,,https://www.ulta.com/bed-head-headrush?productId=xlsImpprod4750027,xlsImpprod4750027
235,11947,01/01/1911,$25.00 - $36.00,2 Sizes,4.60,1653.0,,https://www.ulta.com/one-united-multi-benefit-treatment-spray?productId=xlsImpprod12541003,xlsImpprod12541003
236,11957,01/01/1911,$29.50 - $49.50,2 Sizes,4.70,616.0,,https://www.ulta.com/silk-infusion-silk-reconstructing-complex?productId=xlsImpprod4730019,xlsImpprod4730019
237,11996,01/01/1911,$29.50,,4.80,8.0,,https://www.ulta.com/chi-x-barbie-silk-infusion?productId=pimprod2015448,pimprod2015448
238,12014,01/01/1911,$19.00,,4.50,40.0,,https://www.ulta.com/bed-head-beach-freak-moisturizing-detangler-spray?productId=xlsImpprod13741007,xlsImpprod13741007
239,12027,01/01/1911,$16.00,,4.40,75.0,,https://www.ulta.com/keratin-mist-leave-in-strengthening-treatment?productId=xlsImpprod4730007,xlsImpprod4730007
240,12034,01/01/1911,$16.50,,4.70,160.0,,https://www.ulta.com/travel-size-silk-infusion-silk-reconstructing-complex?productId=xlsImpprod4730017,xlsImpprod4730017
241,12038,01/01/1911,$18.99,,4.40,89.0,,https://www.ulta.com/bed-head-ego-boost?productId=xlsImpprod4750003,xlsImpprod4750003
242,12095,01/01/1911,$23.00,,4.70,1199.0,,https://www.ulta.com/bed-head-masterpiece-shine-hairspray?productId=xlsImpprod4750021,xlsImpprod4750021
243,12105,01/01/1911,$20.00,,4.70,728.0,,https://www.ulta.com/bed-head-hard-head-hairspray?productId=xlsImpprod4750007,xlsImpprod4750007
244,12137,01/01/1911,$16.50,,4.50,149.0,,https://www.ulta.com/infra-texture-dual-action-hairspray?productId=xlsImpprod4730011,xlsImpprod4730011
245,12152,01/01/1911,$19.99,,4.60,151.0,,https://www.ulta.com/enviro-54-natural-hairspray?productId=xlsImpprod4730043,xlsImpprod4730043
246,12164,01/01/1911,$16.00,,4.60,242.0,,https://www.ulta.com/shine-infusion-hair-shine-spray?productId=xlsImpprod4730013,xlsImpprod4730013
247,12165,01/01/1911,$21.50,,4.70,616.0,,https://www.ulta.com/helmet-head-extra-firm-hairspray?productId=xlsImpprod4730039,xlsImpprod4730039
248,12179,01/01/1911,$19.00,,4.70,103.0,,https://www.ulta.com/bed-head-maxxed-out?productId=xlsImpprod4750005,xlsImpprod4750005
249,12224,01/01/1911,$23.00,,4.00,40.0,,https://www.ulta.com/bed-head-full-of-it-volume-finishing-hairspray?productId=xlsImpprod13941003,xlsImpprod13941003
250,12232,01/01/1911,$19.00,,3.70,32.0,,https://www.ulta.com/texturizing-spray?productId=xlsImpprod13031223,xlsImpprod13031223
251,12257,01/01/1911,$19.99,,3.50,2.0,,https://www.ulta.com/bed-head-lightheaded-hairspray?productId=pimprod2008408,pimprod2008408
252,12292,01/01/1911,$19.99,,2.60,7.0,,https://www.ulta.com/bed-head-showdown?productId=pimprod2008409,pimprod2008409
253,12311,01/01/1911,$22.00,,4.40,354.0,,https://www.ulta.com/bed-head-manipulator?productId=xlsImpprod4750121,xlsImpprod4750121
254,12329,01/01/1911,$22.99,,4.30,65.0,,https://www.ulta.com/bed-head-manipulator-matte-wax?productId=xlsImpprod11131157,xlsImpprod11131157
255,12332,01/01/1911,$23.00,,4.20,158.0,,https://www.ulta.com/bed-head-hair-stick?productId=xlsImpprod4750117,xlsImpprod4750117
256,12336,01/01/1911,$23.00,,4.30,67.0,,https://www.ulta.com/bed-head-hard-get?productId=xlsImpprod4750015,xlsImpprod4750015
257,12340,01/01/1911,$19.50,,4.60,548.0,,https://www.ulta.com/bed-head-men-matte-separation-workable-wax?productId=xlsImpprod11201021,xlsImpprod11201021
258,12357,01/01/1911,$16.50,,3.60,8.0,,https://www.ulta.com/bed-head-men-pure-texture-molding-paste?productId=xlsImpprod11201017,xlsImpprod11201017
259,12390,01/01/1911,$23.00,,4.70,531.0,,https://www.ulta.com/bed-head-after-party?productId=xlsImpprod4750011,xlsImpprod4750011
260,12427,01/01/1911,$16.00,,4.30,104.0,,https://www.ulta.com/straight-guard-smoothing-styling-cream?productId=xlsImpprod4730023,xlsImpprod4730023
261,12464,01/01/1911,$21.99,,3.40,5.0,,https://www.ulta.com/get-twisted-anti-frizz-finishing-spray?productId=xlsImpprod18141089,xlsImpprod18141089
262,12465,01/01/1911,$16.50,,4.40,14.0,,https://www.ulta.com/bed-head-men-power-play-firm-finish-gel?productId=xlsImpprod11201019,xlsImpprod11201019
263,12573,01/01/1911,$21.00,,4.50,322.0,,https://www.ulta.com/bed-head-small-talk?productId=xlsImpprod4750013,xlsImpprod4750013
264,12574,01/01/1911,$17.00,,4.40,252.0,,https://www.ulta.com/catwalk-root-boost-spray?productId=xlsImpprod4750171,xlsImpprod4750171
265,12579,01/01/1911,$19.99,,4.20,229.0,,https://www.ulta.com/bed-head-superstar-queen-a-day?productId=xlsImpprod4750019,xlsImpprod4750019
266,12584,01/01/1911,$20.00,,3.70,43.0,,https://www.ulta.com/play-curl-volumizing-styling-spray?productId=xlsImpprod5310057,xlsImpprod5310057
267,12590,01/01/1911,$16.00,,4.40,208.0,,https://www.ulta.com/volume-booster-liquid-bodifying-glaze?productId=xlsImpprod4730021,xlsImpprod4730021
268,12627,01/01/1911,$16.00,,4.70,6.0,,https://www.ulta.com/chi-x-barbie-volume-booster-liquid-bodifying-glaze?productId=pimprod2015453,pimprod2015453
269,12647,01/01/1911,$21.00,,4.20,158.0,,https://www.ulta.com/bed-head-superstar-blowdry-lotion?productId=xlsImpprod4750009,xlsImpprod4750009
270,12652,01/01/1911,$23.00,,4.20,61.0,,https://www.ulta.com/bed-head-big-head-volume-boosting-foam?productId=xlsImpprod13941001,xlsImpprod13941001
271,12679,01/01/1911,$22.99,,4.00,72.0,,https://www.ulta.com/bed-head-motor-mouth-mega-volumizer-with-gloss?productId=xlsImpprod11131155,xlsImpprod11131155
272,12682,01/01/1911,$16.50 - $31.50,2 Sizes,3.10,56.0,,https://www.ulta.com/bed-head-fully-loaded-volumizing-conditioning-jelly?productId=xlsImpprod13941007,xlsImpprod13941007
273,12696,01/01/1911,$18.99,,4.10,19.0,,https://www.ulta.com/bed-head-queen-beach-salt-infused-texture-spray?productId=xlsImpprod15861055,xlsImpprod15861055
274,12708,01/01/1911,$18.99,,4.10,21.0,,https://www.ulta.com/bed-head-beach-me-wave-defining-gel-mist?productId=xlsImpprod15861053,xlsImpprod15861053
275,12772,01/01/1911,$19.00,,4.60,731.0,,https://www.ulta.com/catwalk-curls-rock-amplifier?productId=xlsImpprod4750179,xlsImpprod4750179
276,12825,01/01/1911,$21.99,,4.20,159.0,,https://www.ulta.com/bed-head-foxy-curls-contour-cream?productId=xlsImpprod4750045,xlsImpprod4750045
277,12833,01/01/1911,$21.99,,3.90,137.0,,https://www.ulta.com/bed-head-foxy-curls-extreme-curl-mousse?productId=xlsImpprod4750047,xlsImpprod4750047
278,12838,01/01/1911,$25.00,,4.60,8.0,,https://www.ulta.com/aloe-vera-with-agave-nectar-moisturizing-curl-cream?productId=pimprod2005268,pimprod2005268
279,12866,01/01/1911,$21.00,,2.30,3.0,,https://www.ulta.com/aloe-vera-with-agave-nectar-curls-defined-control-gel?productId=pimprod2005294,pimprod2005294
280,12873,01/01/1911,$14.00,,3.80,4.0,,https://www.ulta.com/aloe-vera-reactivating-spray?productId=pimprod2005247,pimprod2005247
281,12888,01/01/1911,$21.99,,4.00,14.0,,https://www.ulta.com/bed-head-screw-it-curl-hydrating-jelly-oil?productId=xlsImpprod16541085,xlsImpprod16541085
282,12938,01/01/1911,$119.00,,4.00,354.0,,https://www.ulta.com/volumizing-hot-rollers-luxe-set?productId=xlsImpprod14991007,xlsImpprod14991007
283,12958,01/01/1911,$150.00,2 Colors,4.50,404.0,,https://www.ulta.com/featherweight-compact-folding-dryer?productId=xlsImpprod14811073,xlsImpprod14811073
284,12979,01/01/1911,$109.99,,5.00,5.0,,https://www.ulta.com/1875-advanced-ionic-compact-dryer?productId=pimprod2016013,pimprod2016013
285,12980,01/01/1911,$59.99,,3.90,422.0,,https://www.ulta.com/rainbow-gold-turbo-ceramic-dryer?productId=xlsImpprod13781311,xlsImpprod13781311
286,13109,01/01/1911,$89.00,,4.70,141.0,,https://www.ulta.com/singlepass-compact-styling-iron?productId=pimprod2000615,pimprod2000615
287,13189,01/01/1911,$230.00,,4.40,176.0,,https://www.ulta.com/singlepass-x-15-wide-iron?productId=xlsImpprod16861051,xlsImpprod16861051
288,13305,01/01/1911,$10.00,,3.70,3.0,,https://www.ulta.com/bow-headwrap?productId=pimprod2011009,pimprod2011009
289,13309,01/01/1911,$9.00,,3.30,4.0,,https://www.ulta.com/neutral-silky-headband?productId=pimprod2003244,pimprod2003244
290,13314,01/01/1911,$14.00,,5.00,1.0,,https://www.ulta.com/twisted-colorblock-headwrap?productId=pimprod2010630,pimprod2010630
291,13322,01/01/1911,$9.00,,3.70,13.0,,https://www.ulta.com/navy-silky-headband?productId=pimprod2003243,pimprod2003243
292,13331,01/01/1911,$10.00,,4.80,4.0,,https://www.ulta.com/black-satin-headband?productId=pimprod2006331,pimprod2006331
293,13341,01/01/1911,$12.00,,4.00,1.0,,https://www.ulta.com/white-wide-terry-headwrap?productId=pimprod2001480,pimprod2001480
294,13343,01/01/1911,$8.99,,3.70,3.0,,https://www.ulta.com/black-vegan-leather-headwrap?productId=pimprod2008911,pimprod2008911
295,13349,01/01/1911,$10.00,,4.00,3.0,,https://www.ulta.com/gathered-strip-headband?productId=pimprod2010632,pimprod2010632
296,13352,01/01/1911,$12.00,,Sale,,,https://www.ulta.com/pink-purple-satin-headband?productId=pimprod2008156,pimprod2008156
297,13354,01/01/1911,$10.00,,2.70,3.0,,https://www.ulta.com/woven-headband?productId=pimprod2010631,pimprod2010631
298,13358,01/01/1911,$12.00,,4.00,1.0,,https://www.ulta.com/herringbone-pattern-headband?productId=pimprod2010633,pimprod2010633
299,13361,01/01/1911,$12.00,,Sale,,,https://www.ulta.com/textured-plush-satin-headwrap?productId=pimprod2008157,pimprod2008157
300,13363,01/01/1911,$9.99,,5.00,2.0,,https://www.ulta.com/beige-grecian-garland-headband?productId=pimprod2009499,pimprod2009499
301,13397,01/01/1911,$6.00,,4.10,15.0,,https://www.ulta.com/small-brown-bun-styler?productId=xlsImpprod17771859,xlsImpprod17771859
302,13400,01/01/1911,$5.00,,4.70,11.0,,https://www.ulta.com/medium-brown-bun-form?productId=xlsImpprod17771847,xlsImpprod17771847
303,13401,01/01/1911,$8.00,,3.80,17.0,,https://www.ulta.com/large-brown-bun-styler?productId=xlsImpprod17771865,xlsImpprod17771865
304,13405,01/01/1911,$5.00,,4.30,11.0,,https://www.ulta.com/medium-blonde-bun-form?productId=xlsImpprod17771839,xlsImpprod17771839
305,13406,01/01/1911,$8.00,,3.80,17.0,,https://www.ulta.com/large-black-bun-styler?productId=xlsImpprod17771867,xlsImpprod17771867
306,13407,01/01/1911,$8.00,,3.80,17.0,,https://www.ulta.com/large-blonde-bun-styler?productId=xlsImpprod17771863,xlsImpprod17771863
307,13408,01/01/1911,$5.00,,4.30,11.0,,https://www.ulta.com/medium-black-bun-form?productId=xlsImpprod17771849,xlsImpprod17771849
308,13416,01/01/1911,$4.00,,3.60,33.0,,https://www.ulta.com/small-black-bun-form?productId=xlsImpprod17771837,xlsImpprod17771837
309,13431,01/01/1911,$23.00,,5.00,4.0,,https://www.ulta.com/pouch-of-awesome-chic?productId=pimprod2007943,pimprod2007943
310,13449,01/01/1911,$9.00,,4.10,16.0,,https://www.ulta.com/tie-dye-scrunchies-in-rust-tones?productId=pimprod2010331,pimprod2010331
311,13451,01/01/1911,$6.00,,4.70,464.0,,https://www.ulta.com/brunette-hair-tie-bobbles?productId=xlsImpprod17771939,xlsImpprod17771939
312,13458,01/01/1911,$3.99,2 Colors,4.30,15.0,,https://www.ulta.com/assorted-colors-no-damage-elastics?productId=xlsImpprod17561107,xlsImpprod17561107
313,13459,01/01/1911,$6.00,,4.70,464.0,,https://www.ulta.com/clear-hair-tie-bobbles?productId=xlsImpprod16621320,xlsImpprod16621320
314,13461,01/01/1911,$9.00,,4.10,16.0,,https://www.ulta.com/tie-dye-scrunchies-in-blue-grey?productId=pimprod2010326,pimprod2010326
315,13462,01/01/1911,$2.99,3 Colors,3.80,14.0,,https://www.ulta.com/no-damage-elastics?productId=xlsImpprod17561091,xlsImpprod17561091
316,13464,01/01/1911,$6.00,,4.50,42.0,,https://www.ulta.com/nude-hair-tie-bobbles?productId=xlsImpprod16621330,xlsImpprod16621330
317,13470,01/01/1911,$6.00,,4.60,41.0,,https://www.ulta.com/paint-stroke-knotted-hair-ties?productId=pimprod2003245,pimprod2003245
318,13486,01/01/1911,$6.00,,4.70,361.0,,https://www.ulta.com/black-hair-coils?productId=xlsImpprod16621318,xlsImpprod16621318
319,13491,01/01/1911,$6.00,,4.80,13.0,,https://www.ulta.com/charcoal-hair-tie-bobbles?productId=xlsImpprod17771943,xlsImpprod17771943
320,13496,01/01/1911,$7.00,2 Colors,3.90,43.0,,https://www.ulta.com/nano-styling-hair-ring?productId=xlsImpprod16371043,xlsImpprod16371043
321,13505,01/01/1911,$6.00,,4.70,375.0,,https://www.ulta.com/stargazer-hair-coils?productId=xlsImpprod17771941,xlsImpprod17771941
322,13519,01/01/1911,$10.00,,4.20,25.0,,https://www.ulta.com/perfect-ponytails-in-blackgrey?productId=pimprod2002746,pimprod2002746
323,13524,01/01/1911,$12.00,,5.00,1.0,,https://www.ulta.com/stone-barrette-with-scrunchie?productId=pimprod2010637,pimprod2010637
324,13525,01/01/1911,$8.00,2 Colors,3.50,6.0,,https://www.ulta.com/basic-traceless-hair-ring?productId=xlsImpprod19091015,xlsImpprod19091015
