product_id,option,price,sale,available,timestamp
xlsImpprod4480171,Medium,11.99,1.0,1.0,
xlsImpprod4480171,Light,11.99,1.0,1.0,
xlsImpprod4480171,Deep,11.99,1.0,1.0,
xlsImpprod14271013,Light/Medium,14.99,0.0,1.0,
xlsImpprod14271013,Medium,14.99,0.0,1.0,
xlsImpprod15622709,,20,0.0,1.0,
pimprod2017406,Clair (for fair skin with pink undertones),26,0.0,1.0,
pimprod2017406,Nude (for fair skin with yellow undertones),26,0.0,1.0,
pimprod2017406,Dore (for medium to golden skin),26,0.0,1.0,
pimprod2017406,Caramel (for tan to deep skin),26,0.0,1.0,
pimprod2025143,Clair,42,0.0,1.0,
pimprod2025143,Doré,42,0.0,1.0,
pimprod2025144,Clair,22,0.0,1.0,
pimprod2025144,Doré,22,0.0,1.0,
pimprod2025144,Caramel,22,0.0,1.0,
pimprod2011974,Light,14.99,0.0,1.0,
xlsImpprod10821036,,11.99,0.0,1.0,
xlsImpprod12101007,,42,0.0,0.0,
pimprod2012342,Translucent (for fair to medium skin tones),39,1.0,1.0,
pimprod2012342,Translucent Honey (for medium skin tones),39,1.0,1.0,
pimprod2012342,Translucent Medium Deep (for medium deep to the deepest skin tones),39,1.0,1.0,
pimprod2016791,Light 010,10,0.0,1.0,
pimprod2016791,Medium 020,10,0.0,1.0,
pimprod2016791,Fair Neutral 005,10,0.0,1.0,
pimprod2016791,Light Warm 015,10,0.0,1.0,
pimprod2016791,Medium Warm 030,10,0.0,1.0,
pimprod2016791,Tan Warm 040,10,0.0,1.0,
pimprod2016791,Dark Warm 050,10,0.0,1.0,
xlsImpprod12841021,Translucent,30,1.0,1.0,
xlsImpprod5770265,Transculent,30,1.0,1.0,
pimprod2005433,Fair (porcelain),39,1.0,1.0,
pimprod2005433,Light (fair light),39,1.0,1.0,
pimprod2005433,Medium (light medium),39,1.0,1.0,
pimprod2005433,Medium Tan (warm medium),39,1.0,1.0,
pimprod2005433,Tan (rich medium),39,1.0,1.0,
pimprod2005433,Rich (deep tan),39,1.0,1.0,
pimprod2005433,Deep (rich tan),39,1.0,1.0,
VP11355,0.07 oz,15,1.0,1.0,
VP11355,0.30 oz,27,1.0,1.0,
xlsImpprod15921190,Light (soft pale beige),36,1.0,1.0,
xlsImpprod15921190,Light Plus (pale golden beige),36,1.0,1.0,
xlsImpprod15921190,Medium (soft creamy beige),36,1.0,1.0,
xlsImpprod15921190,Medium Dark (caramel beige),36,1.0,1.0,
xlsImpprod15921190,Medium Golden (medium golden tan),36,1.0,1.0,
xlsImpprod15921190,Medium Tan,36,1.0,1.0,
xlsImpprod15921190,Medium Plus,36,1.0,1.0,
xlsImpprod15921190,Dark (deep caramel),36,1.0,1.0,
xlsImpprod15921190,Give Me Sun! (light summer peach tan),36,1.0,1.0,
xlsImpprod15921190,Dark Deep (Rich Golden Bronze),36,1.0,1.0,
xlsImpprod15921190,Dark Deepest (richest golden bronze),36,1.0,1.0,
xlsImpprod15921190,Dark Tan (Deeper Caramel),36,1.0,1.0,
xlsImpprod15921190,Medium Deep (Rich Golden Tan),36,1.0,1.0,
xlsImpprod15921190,Dark Golden (Dark Golden Tan),36,1.0,1.0,
xlsImpprod10791893,Invisible Matte,31,0.0,1.0,
xlsImpprod10791893,01 Stay Buff,31,0.0,1.0,
xlsImpprod10791893,02 Stay Neutral,31,0.0,1.0,
xlsImpprod10791893,03 Stay Beige,31,0.0,1.0,
xlsImpprod10791893,04 Stay Honey,31,0.0,1.0,
xlsImpprod10791893,05 Stay Spice,31,0.0,1.0,
xlsImpprod10791893,11 Stay Brandy,31,0.0,1.0,
xlsImpprod10791893,17 Stay Golden,31,0.0,1.0,
xlsImpprod10791893,18 Stay Cream,31,0.0,1.0,
xlsImpprod10791893,Stay Honey Wheat,31,0.0,1.0,
xlsImpprod1480002,Fair 01 (fairest porcelain skin w/ cool undertones),21,1.0,1.0,
xlsImpprod1480002,Fair Ivory 02 (fair skin w/ neutral undertones),21,1.0,1.0,
xlsImpprod1480002,Fairly Light 03 (fair skin w/neutral to golden undertones),21,1.0,1.0,
xlsImpprod1480002,Golden Fair 04 (fair skin w/ golden undertones),21,1.0,1.0,
xlsImpprod1480002,Fairly Medium 05 (light skin w/ cool undertones),21,1.0,1.0,
xlsImpprod1480002,Neutral Ivory 06 (light/medium skin w/ neutral to golden undertones),21,1.0,1.0,
xlsImpprod1480002,Golden Ivory 07 (light skin w/ neutral to golden undertones),21,1.0,1.0,
xlsImpprod1480002,Light 08 (light skin w/ golden undertones),21,1.0,1.0,
xlsImpprod1480002,Light Beige 09 (light skin w/ neutral undertones),21,1.0,1.0,
xlsImpprod1480002,Medium 10 (light/medium skin w/ cool undertones),21,1.0,1.0,
xlsImpprod1480002,Soft Medium 11 (light/medium skin w/ cool to neutral undertones),21,1.0,1.0,
xlsImpprod1480002,Medium Beige 12 (medium skin w/ neutral undertones),21,1.0,1.0,
xlsImpprod1480002,Golden Beige 13 (medium skin w/ neutral to golden undertones),21,1.0,1.0,
xlsImpprod1480002,Golden Medium 14 (light/medium skin w/ golden undertones),21,1.0,1.0,
xlsImpprod1480002,Neutral Medium 15 (medium/tan skin w/ neutral undertones),21,1.0,1.0,
xlsImpprod1480002,Golden Nude 16 (medium/tan skin w/ neutral to golden undertones),21,1.0,1.0,
xlsImpprod1480002,Tan Nude 17 (medium/tan skin w/ golden undertones),21,1.0,1.0,
xlsImpprod1480002,Medium Tan 18 (tan skin w/ cool to neutral undertones),21,1.0,1.0,
xlsImpprod1480002,Tan 19 (tan skin w/ cool undertones),21,1.0,1.0,
xlsImpprod1480002,Golden Tan 20 (tan skin w/ neutral to golden undertones),21,1.0,1.0,
xlsImpprod1480002,Neutral Tan 21 (tan/dark skin w/ golden undertones),21,1.0,1.0,
xlsImpprod1480002,Warm Tan 22 (tan/dark skin w/ neutral to golden undertones),21,1.0,1.0,
xlsImpprod1480002,Medium Dark 23 (dark skin w/ cool to neutral undertones),21,1.0,1.0,
xlsImpprod1480002,Neutral Dark 24 (dark skin w/ neutral undertones),21,1.0,1.0,
xlsImpprod1480002,Golden Dark 25 (dark skin w/ neutral to golden undertones),21,1.0,1.0,
xlsImpprod1480002,Warm Dark 26 (dark skin w/ golden undertones),21,1.0,1.0,
xlsImpprod1480002,Warm Deep 27 (deepest skin w/ neutral to golden undertones),21,1.0,1.0,
xlsImpprod1480002,Golden Deep 28 (deepest skin w/ golden undertones),21,1.0,1.0,
xlsImpprod1480002,Neutral Deep 29 (deepest skin w/ neutral undertones),21,1.0,1.0,
xlsImpprod1480002,Deepest Deep 30 (deepest skin w/ cool undertones),21,1.0,1.0,
xlsImpprod10791891,Invisible,31,1.0,1.0,
xlsImpprod10791891,Transparency Neutral,31,1.0,1.0,
xlsImpprod10791891,Transparency 3,31,1.0,1.0,
xlsImpprod10791891,Transparency 4,31,1.0,1.0,
xlsImpprod10791891,Transparency 5,31,1.0,1.0,
90,Original,29,0.0,1.0,
90,Cool Beige,29,0.0,1.0,
90,Warm Saffron,29,0.0,1.0,
VP11362,Fair 01 (very fair cool skin with pink undertones),21,1.0,1.0,
VP11362,Fair Ivory 02 (very fair neutral skin with peach undertones),21,1.0,1.0,
VP11362,Fairly Light 03 (very fair warm skin with subtle peach undertones),21,1.0,1.0,
VP11362,Golden Fair 04 (very fair warm skin with yellow undertones),21,1.0,1.0,
VP11362,Fairly Medium 05 (fair cool skin with pink undertones),21,1.0,1.0,
VP11362,Neutral Ivory 06 (very light neutral skin with peach undertones),21,1.0,1.0,
VP11362,Golden Ivory 07 (very light warm skin with yellow undertones),21,1.0,1.0,
VP11362,Light 08 (very light neutral skin with subtle yellow undertones),21,1.0,1.0,
VP11362,Light Beige 09 (light cool skin with pink undertones),21,1.0,1.0,
VP11362,Medium 10 (medium cool skin with pink undertones),21,1.0,1.0,
VP11362,Soft Medium 11 (very light cool skin with pink undertones),21,1.0,1.0,
VP11362,Medium Beige 12 (light neutral skin with peach undertones),21,1.0,1.0,
VP11362,Golden Beige 13 (light warm skin with yellow undertones),21,1.0,1.0,
VP11362,Golden Medium 14 (warm undertone golden),21,1.0,1.0,
VP11362,Neutral Medium 15 (medium neutral skin with peach undertones),21,1.0,1.0,
VP11362,Golden Nude 16 (medium-tan neutral skin with peach undertones),21,1.0,1.0,
VP11362,Tan Nude 17 (medium-tan warm skin with golden undertones),21,1.0,1.0,
VP11362,Medium Tan 18 (medium-tan neutral skin with subtle rosy undertones),21,1.0,1.0,
VP11362,Tan 19 (tan cool skin with rosy undertones),21,1.0,1.0,
VP11362,Golden Tan 20 (medium-tan cool skin with rosy undertones),21,1.0,1.0,
VP11362,Neutral Tan 21 (tan warm skin with golden undertones),21,1.0,1.0,
VP11362,Warm Tan 22 (tan-dark neutral skin with peach undertones),21,1.0,1.0,
VP11362,Medium Dark 23 (deep neutral skin with subtle red undertones),21,1.0,1.0,
VP11362,Neutral Dark 24 (dark cool skin with red undertones),21,1.0,1.0,
VP11362,Golden Dark 25 (dark neutral skin with peach undertones),21,1.0,1.0,
VP11362,Warm Dark 26 (dark warm skin with golden undertones),21,1.0,1.0,
VP11362,Warm Deep 27 (deep warm skin with golden undertones),21,1.0,1.0,
VP11362,Golden Deep 28 (very deep neutral skin with subtle red undertones),21,1.0,1.0,
VP11362,Neutral Deep 29 (very deep neutral skin with peach undertones),21,1.0,1.0,
VP11362,Deepest Deep 30 (very deep cool skin with red undertones),21,1.0,1.0,
xlsImpprod18271004,,34,1.0,1.0,
pimprod2012344,1 (fair - medium skin tones),28,1.0,1.0,
xlsImpprod10791897,Matte Ivory,31,0.0,1.0,
xlsImpprod10791897,Matte Cream,31,0.0,1.0,
xlsImpprod10791897,Matte Neutral,31,0.0,1.0,
xlsImpprod10791897,Matte Medium,31,0.0,1.0,
xlsImpprod10791897,Matte Beige,31,0.0,1.0,
xlsImpprod10791897,Matte Honey,31,0.0,1.0,
xlsImpprod12991071,"02 Alabaster (very fair, cool-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"0.25 Dune (very fair, cool-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"04 Cream Whip (very fair, cool-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"06 Ivory (very fair, cool-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"0.5 Breeze (very fair, cool-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"07 Cream Chamois (very fair, cool-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"08 Golden Neutral (moderately fair, warm-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"09 Neutral (moderately fair, cool-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"11 Honey (moderately fair, cool-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"18 Sand (medium, cool-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"24 Golden (deep, warm-neutral undertones)",34,1.0,1.0,
xlsImpprod12991071,"26 Amber (deep, warm-neutral undertones)",34,1.0,1.0,
pimprod2024311,Fair to Light,39,1.0,0.0,
pimprod2024311,Light to Medium,39,1.0,0.0,
pimprod2024311,Medium to Tan,39,1.0,1.0,
pimprod2024311,Tan to Deep,39,1.0,1.0,
pimprod2007607,Snow (very fair w/ neutral to rosy undertones),39,1.0,1.0,
pimprod2007607,Cream Puff (very fair w/ rosy undertones),39,1.0,1.0,
pimprod2007607,Almond (fair w/ golden undertones),39,1.0,1.0,
pimprod2007607,Porcelain (fair w/ neutral undertones),39,1.0,1.0,
pimprod2007607,Vanilla (very light w/ neutral undertones),39,1.0,1.0,
pimprod2007607,Nude (very light w/ rosy undertones),39,1.0,1.0,
pimprod2007607,Golden Beige (light w/ golden undertones),39,1.0,1.0,
pimprod2007607,Light Beige (light w/ neutral undertones),39,1.0,1.0,
pimprod2007607,Taffy (light medium w/ rosy undertones),19.5,1.0,1.0,
pimprod2007607,Natural Beige (light medium w/ neutral undertones),39,1.0,0.0,
pimprod2007607,Sand (medium w/ golden undertones),39,1.0,1.0,
pimprod2007607,Warm Sand (tan w/ golden undertones),39,1.0,1.0,
pimprod2007607,Mocha (rich tan w/ rosy undertones),39,1.0,1.0,
pimprod2007607,Maple (deep w/ neutral undertones),39,1.0,1.0,
pimprod2007607,Chai (deep w/ golden undertones),39,1.0,1.0,
pimprod2007607,Spiced Rum (very deep w/ rosy undertones),19.5,1.0,0.0,
pimprod2007607,Toffee (deepest w/ golden undertones),19.5,1.0,1.0,
pimprod2007607,Cocoa (deepest w/ neutral undertones),39,1.0,1.0,
xlsImpprod10791895,01 Fair,31,0.0,1.0,
xlsImpprod10791895,02 Neutral Fair,31,0.0,1.0,
xlsImpprod10791895,04 Neutral,31,0.0,1.0,
xlsImpprod10791895,03 Light,31,0.0,1.0,
xlsImpprod10791895,05 Medium,31,0.0,1.0,
xlsImpprod10791895,06 Deep,31,0.0,1.0,
xlsImpprod1840021,,27,1.0,1.0,
xlsImpprod16211173,Fair,7.99,1.0,1.0,
xlsImpprod16211173,Fair Light,7.99,1.0,1.0,
xlsImpprod16211173,Light,7.99,1.0,1.0,
xlsImpprod16211173,Light Medium,7.99,1.0,1.0,
xlsImpprod16211173,Medium,7.99,1.0,1.0,
xlsImpprod16211173,Medium Deep,7.99,1.0,1.0,
xlsImpprod16211173,Deep,7.99,1.0,1.0,
xlsImpprod16211173,Dark,7.99,1.0,1.0,
pimprod2002699,10N Fair Neutral (fair skin w/ neutral undertones),32,1.0,1.0,
pimprod2002699,15N Fair-Light Neutral (fair to light skin w/ neutral undertones),32,1.0,1.0,
pimprod2002699,22B Light Beige (light skin w/ pink undertones),32,1.0,1.0,
pimprod2002699,22N Light Neutral (light skin w/ neutral undertones),32,1.0,1.0,
pimprod2002699,29N Light-Medium Neutral (light to medium skin w/ neutral undertones),32,1.0,0.0,
pimprod2002699,29S Light-Medium Sand (light to medium skin w/ yellow undertones),32,1.0,1.0,
pimprod2002699,33N Medium Neutral (medium skin w/ neutral undertones),32,1.0,1.0,
pimprod2002699,33S Medium Sand (medium skin w/ yellow undertones),32,1.0,1.0,
pimprod2002699,37H Medium-Tan Honey (medium to tan skin w/ peach undertones),32,1.0,1.0,
pimprod2002699,42S Tan Sand (tan skin w/ yellow undertones),32,1.0,1.0,
pimprod2002699,47N Tan-Deep Neutral (tan to deep skin w/ neutral undertones),32,1.0,1.0,
pimprod2002699,49H Tan Deep Honey (tan to deep skin w/ peach undertones),32,1.0,1.0,
pimprod2002699,52N Deep Neutral (deep skin w/ neutral undertones),32,1.0,1.0,
pimprod2002699,52S Deep Sand (deep skin w/ yellow undertones),32,1.0,1.0,
pimprod2002699,54H Deep Honey (deep skin w/ peach undertones),32,1.0,1.0,
pimprod2002699,57N Rich Neutral (deeper skin w/ neutral undertones),32,1.0,1.0,
pimprod2002699,58H Rich Honey (deeper skin w/ peach undertones),32,1.0,1.0,
pimprod2002699,60H Mahogany (very deep skin w/ peach undertones),32,1.0,1.0,
pimprod2002699,61H Espresso (very deep skin w/ peach undertones),32,1.0,1.0,
xlsImpprod11771011,Fair,34,1.0,1.0,
xlsImpprod11771011,Light,34,1.0,1.0,
xlsImpprod11771011,Tan,34,1.0,1.0,
xlsImpprod11771011,Medium,34,1.0,1.0,
xlsImpprod11771011,Deep,34,1.0,1.0,
xlsImpprod11771011,Rich,34,1.0,1.0,
xlsImpprod16321398,Translucent,34,1.0,1.0,
xlsImpprod16321398,Translucent Medium,34,1.0,1.0,
pimprod2012993,Warm Porcelain,10.99,1.0,1.0,
pimprod2012993,Porcelain,10.99,1.0,1.0,
pimprod2012993,Light,10.99,1.0,1.0,
pimprod2012993,Buff,10.99,1.0,1.0,
pimprod2012993,Creamy Nude,10.99,1.0,1.0,
pimprod2012993,Creamy Vanilla,10.99,1.0,1.0,
pimprod2012993,Creamy Natural,10.99,1.0,1.0,
pimprod2012993,Natural,10.99,1.0,1.0,
pimprod2012993,Light Beige,10.99,1.0,1.0,
pimprod2012993,Warm Beige,10.99,1.0,1.0,
pimprod2012993,Sand Beige,10.99,1.0,1.0,
pimprod2012993,Sand,10.99,1.0,1.0,
pimprod2012993,Rich Sand,10.99,1.0,1.0,
pimprod2012993,Warm Sand,10.99,1.0,1.0,
pimprod2012993,Tan,10.99,1.0,1.0,
pimprod2012993,Amber,10.99,1.0,1.0,
pimprod2012993,Spiced Almond,10.99,1.0,1.0,
pimprod2012993,Chestnut,10.99,1.0,1.0,
pimprod2012993,Walnut,10.99,1.0,1.0,
pimprod2012993,Caramel Brown,10.99,1.0,1.0,
pimprod2012993,Mahogany,10.99,1.0,1.0,
pimprod2012993,Cool Cocoa,10.99,1.0,1.0,
pimprod2018119,,31,1.0,1.0,
pimprod2009225,"Translucent (a sheer, soft-focus finish/ideal for fair to tan skin tones)",12,1.0,1.0,
pimprod2009225,"Translucent Rich (a sheer, soft-focus finish with a hint of tint/ideal for rich to deep skin tones)",12,1.0,1.0,
pimprod2009225,"Brightening Pink (a warm, brightening, soft-focus finish/ideal for fair to medium skin tones)",12,1.0,1.0,
pimprod2009225,"Banana (a color-correcting, brightening, soft-focus finish/ideal for light to tan skin tones)",12,1.0,1.0,
pimprod2009225,"Banana Rich (a color-correcting, brightening, soft-focus finish with a hint of tint/ideal for tan to deep skin tones)",12,1.0,1.0,
xlsImpprod18541024,Translucent (universal),23.8,1.0,1.0,
xlsImpprod18541024,Translucent Tan-Deep (deep),23.8,1.0,1.0,
pimprod2014098,Fair,42,1.0,1.0,
pimprod2014098,Fair/Light,42,1.0,1.0,
pimprod2014098,Light,42,1.0,1.0,
pimprod2014098,Light/Neutral,42,1.0,1.0,
pimprod2014098,Light/Medium,42,1.0,1.0,
pimprod2014098,Medium,42,1.0,1.0,
pimprod2014098,Medium/Tan,42,1.0,1.0,
pimprod2014098,Tan,42,1.0,1.0,
pimprod2014098,Dark/Neutral,42,1.0,1.0,
pimprod2014098,Dark,42,1.0,1.0,
xlsImpprod17771017,"Original (a sheer, creamy beige)",39,1.0,1.0,
prod2138919,,27,1.0,1.0,
pimprod2003250,Banana (brightening for medium skin tones),8,1.0,1.0,
pimprod2003250,Lace (for medium skin tones),8,1.0,1.0,
pimprod2003250,Translucent (for all skin tones),8,1.0,1.0,
pimprod2003250,Banana Light (brightening for light skin tones),8,1.0,1.0,
pimprod2003250,Banana Deep (brightening for medium to dark skin tones),8,1.0,1.0,
pimprod2003250,Ghost,8,1.0,1.0,
xlsImpprod11851143,Translucent,7.99,1.0,1.0,
xlsImpprod11851143,Fair Ivory,7.99,1.0,1.0,
xlsImpprod11851143,Porcelain,7.99,1.0,1.0,
xlsImpprod11851143,Natural Ivory,7.99,1.0,1.0,
xlsImpprod11851143,Classic Ivory,7.99,1.0,1.0,
xlsImpprod11851143,Creamy Beige,7.99,1.0,1.0,
xlsImpprod11851143,Warm Nude,7.99,1.0,1.0,
xlsImpprod11851143,Buff Beige,7.99,1.0,1.0,
xlsImpprod11851143,Natural Beige,7.99,1.0,1.0,
xlsImpprod11851143,True Beige,7.99,1.0,1.0,
xlsImpprod11851143,Natural Buff,7.99,1.0,1.0,
xlsImpprod11851143,Pure Beige,7.99,1.0,1.0,
xlsImpprod11851143,Classic Beige,7.99,1.0,1.0,
xlsImpprod11851143,Sun Beige,7.99,1.0,1.0,
xlsImpprod11851143,Golden,7.99,1.0,1.0,
xlsImpprod11851143,Natural Tan,7.99,1.0,1.0,
xlsImpprod11851143,Toffee,7.99,1.0,1.0,
xlsImpprod11851143,Golden Caramel,7.99,1.0,1.0,
xlsImpprod11851143,Warm Sun,7.99,1.0,1.0,
xlsImpprod11851143,Coconut,7.99,1.0,1.0,
xlsImpprod11851143,Mocha,7.99,1.0,1.0,
xlsImpprod11851143,Truffle,7.99,1.0,1.0,
xlsImpprod11851143,Nutmeg,7.99,1.0,1.0,
xlsImpprod11851143,Java,7.99,1.0,1.0,
xlsImpprod1620083,,27,1.0,1.0,
pimprod2001359,Rice (white),24,1.0,1.0,
pimprod2001359,Oat (translucent),24,1.0,1.0,
pimprod2001359,Cassava (yellow),24,1.0,1.0,
pimprod2001359,Plantain (caramel),24,1.0,1.0,
pimprod2001359,Almond (chestnut),24,1.0,1.0,
pimprod2001359,Cacao (brown),24,1.0,1.0,
xlsImpprod17761969,,21.95,1.0,1.0,
pimprod2008582,Translucent (colorless),38,1.0,1.0,
pimprod2008582,Vanilla (ivory),38,1.0,1.0,
pimprod2008582,Banana (pale yellow),38,1.0,1.0,
pimprod2008582,Golden Orange (golden tan),38,1.0,1.0,
pimprod2008582,Deep Peach (warm peach),38,1.0,1.0,
pimprod2018115,Fair,31,1.0,1.0,
pimprod2018115,Light,31,1.0,1.0,
pimprod2018115,Light/Medium,31,1.0,1.0,
pimprod2018115,Medium,31,1.0,1.0,
pimprod2018115,Deep,31,1.0,1.0,
xlsImpprod15931151,Light (light skin tones),35,1.0,1.0,
xlsImpprod15931151,Deep (deep skin tones),35,1.0,1.0,
xlsImpprod15921188,Global Glow (neutral tan w/ silver sheen),36,1.0,1.0,
xlsImpprod15921188,Gold Deposit (soft reflective golden-bronze),36,1.0,1.0,
xlsImpprod15921188,Soft And Gentle (gilded peach bronze),36,1.0,1.0,
xlsImpprod16411283,,30,0.0,1.0,
pimprod2018121,Fair 105 (fair porcelain),37,1.0,1.0,
pimprod2018121,Fair 110 (fair alabaster),37,1.0,1.0,
pimprod2018121,Fair 115 (fair vanilla),37,1.0,1.0,
pimprod2018121,Fair 120 (fair linen),37,1.0,1.0,
pimprod2018121,Light 125 (light ivory),37,1.0,1.0,
pimprod2018121,Light 130 (light almond),37,1.0,1.0,
pimprod2018121,Light 135 (light sesame),37,1.0,1.0,
pimprod2018121,Medium 140 (medium beige),37,1.0,1.0,
pimprod2018121,Medium 145 (medium taupe),37,1.0,1.0,
pimprod2018121,Medium 150 (medium sand),37,1.0,1.0,
pimprod2018121,Medium 155 (medium bisque),37,1.0,1.0,
pimprod2018121,Tan 160 (tan honey),37,1.0,1.0,
pimprod2018121,Tan 165 (tan golden),37,1.0,1.0,
pimprod2018121,Tan 170 (tan maple),37,1.0,1.0,
pimprod2018121,Tan 175 (tan sienna),37,1.0,1.0,
pimprod2018121,Tan Deep 180 (tan-deep acorn),37,1.0,1.0,
pimprod2018121,Tan Deep 185 (tan-deep nutmeg),37,1.0,1.0,
pimprod2018121,Tan Deep 190 (tan-deep cinnamon),37,1.0,1.0,
pimprod2018121,Deep 195 (deep toffee),37,1.0,1.0,
pimprod2018121,Deep 200 (deep chestnut),37,1.0,1.0,
pimprod2018121,Deep 205 (deep sycamore),37,1.0,1.0,
pimprod2018121,Deep 210 (deep pecan),37,1.0,1.0,
pimprod2018121,Rich Deep 215 (rich deep walnut),37,1.0,1.0,
pimprod2018121,Rich Deep 220 (rich deep coffee),37,1.0,1.0,
pimprod2018121,Rich Deep 225 (rich deep coffee),37,1.0,1.0,
pimprod2018121,Rich Deep 230 (rich deep cocoa),37,1.0,1.0,
pimprod2017490,Translucent,50,1.0,1.0,
pimprod2017490,Tanned (peachy tan),50,1.0,1.0,
pimprod2017490,Nude (neutral tan),50,1.0,1.0,
pimprod2017490,Golden (golden tan),50,1.0,1.0,
xlsImpprod11131115,Tan to Dark,28,1.0,1.0,
xlsImpprod11131115,Dark To Deep,28,1.0,1.0,
pimprod2007277,Shade 1 - Fair Cool,30,1.0,1.0,
pimprod2007277,Shade 2 - Light Neutral,30,1.0,1.0,
pimprod2007277,Shade 3 - Light Neutral Warm,30,1.0,1.0,
pimprod2007277,Shade 4 - Medium Neutral,30,1.0,1.0,
pimprod2007277,Shade 5- Medium Neutral Warm,30,1.0,1.0,
pimprod2007277,Shade 6 - Medium Warm,30,1.0,1.0,
pimprod2007277,Shade 7 - Medium-Tan Neutral,30,1.0,1.0,
pimprod2007277,Shade 8 - Tan Warm,30,1.0,1.0,
pimprod2007277,Shade 9 - Deep Neutral,30,1.0,1.0,
pimprod2007277,Shade 10 - Deep Warm,30,1.0,1.0,
pimprod2007277,Shade 11 - Dark Neutral,30,1.0,1.0,
pimprod2007277,Shade 12 - Dark Warm,30,1.0,1.0,
xlsImpprod12011173,Translucent,10,1.0,1.0,
xlsImpprod12011173,Banana,10,1.0,1.0,
xlsImpprod12011173,Mint Green,10,1.0,1.0,
xlsImpprod18901126,Translucent (fair-Medium skin tone),39,0.0,1.0,
xlsImpprod18901126,Deep (medium-Deep skin tone),39,0.0,1.0,
xlsImpprod2430057,,33,1.0,1.0,
pimprod2020449,Diffused Edit,64,0.0,1.0,
pimprod2020449,Dim Edit,64,0.0,0.0,
pimprod2020449,Ethereal Edit,64,0.0,1.0,
pimprod2020449,Luminous Edit,64,0.0,1.0,
xlsImpprod18931408,,29,0.0,1.0,
pimprod2020448,,64,0.0,1.0,
pimprod2020452,Diffused Light (warm pale yellow),48,0.0,1.0,
pimprod2020452,Dim Light (neutral beige),48,0.0,1.0,
pimprod2020452,Ethereal Light (cool translucent),48,0.0,1.0,
pimprod2020452,Luminous Light (champagne pearl),48,0.0,1.0,
pimprod2020452,Mood Light (sheer lavender pink),48,0.0,1.0,
pimprod2020452,Radiant Light (golden beige),48,0.0,1.0,
pimprod2012343,Translucent (radiant finish),39,0.0,1.0,
xlsImpprod4090139,Creamy Natural,14.99,1.0,1.0,
xlsImpprod4090139,Translucent,14.99,1.0,1.0,
pimprod2007625,Fair Neutral,10,1.0,1.0,
pimprod2007625,Fair to Light Cool,10,1.0,1.0,
pimprod2007625,Light Neutral,10,1.0,1.0,
pimprod2007625,Light to Medium Warm,10,1.0,1.0,
pimprod2007625,Medium Neutral,10,1.0,1.0,
pimprod2007625,Medium to Tan Neutral,10,1.0,1.0,
pimprod2007625,Tan Warm,10,1.0,1.0,
pimprod2007625,Tan to Deep Warm,10,1.0,1.0,
pimprod2007625,Deep Neutral,10,1.0,1.0,
pimprod2007625,Dark Cool,10,1.0,1.0,
xlsImpprod12831183,,14,1.0,1.0,
prod110002,,27,1.0,1.0,
pimprod2019593,,11.99,1.0,1.0,
xlsImpprod10791843,,35,0.0,1.0,
pimprod2012988,P0.1 (fairest skin tones w/ pink undertone),11,1.0,1.0,
pimprod2012988,P0.2 (fairest skin tones w/ light yellow undertone),11,1.0,1.0,
pimprod2012988,P1 (fair skin tones w/ neutral undertone),11,1.0,1.0,
pimprod2012988,P4 (light skin tones w/ pink undertone),11,1.0,1.0,
pimprod2012988,P5.7 (light/medium skin tones w/ olive undertone),11,1.0,1.0,
pimprod2012988,P6 (light/medium skin tones w/ neutral undertone),11,1.0,1.0,
pimprod2012988,P8.5 (medium skin tones w/ yellow undertone),11,1.0,1.0,
pimprod2012988,P9.5 (medium skin tones w/ olive undertone),11,1.0,1.0,
pimprod2012988,P10.2 (deeper medium skin tones w/ neutral undertone),11,1.0,1.0,
pimprod2012988,P11.2 (deeper medium skin tones w/ olive undertone),11,1.0,1.0,
pimprod2012988,P14.5 (fair skin tones w/ neutral undertone),5.5,1.0,1.0,
VP10394,Porcelain,9.99,1.0,1.0,
VP10394,Light Ivory,9.99,1.0,1.0,
VP10394,Nude Beige,9.99,1.0,1.0,
VP10394,Natural Beige,9.99,1.0,1.0,
VP10394,Sand Beige,9.99,1.0,1.0,
VP10394,Caramel Beige,9.99,1.0,1.0,
VP10394,Creme Cafe,9.99,1.0,1.0,
VP10394,Soft Ivory,9.99,1.0,1.0,
VP10394,Classic Ivory,9.99,1.0,1.0,
VP10394,Natural Buff,9.99,1.0,1.0,
VP10394,Buff Beige,9.99,1.0,1.0,
VP10394,True Beige,9.99,1.0,1.0,
VP10394,Honey Beige,9.99,1.0,1.0,
VP10394,Classic Tan,9.99,1.0,1.0,
