product_id,sku_id,brand,product,url,rating,no_of_reviews,sale,price,main_category,sub_category,sub_sub_category,sale_price,options,offers
pimprod2029284,2588783,Ere Perez,Carrot Colour Pot,https://www.ulta.com/p/carrot-colour-pot-pimprod2029284,0.0,,0,$26.00,makeup,eyes,eyeshadow,,6 Colors,
pimprod2029287,2588775,Ere Perez,Rice Powder Blush & Bronzer Duo,https://www.ulta.com/p/rice-powder-blush-bronzer-duo-pimprod2029287,0.0,,0,$35.00,makeup,face,blush,,2 Colors,
pimprod2005657,2546499,Elcie Cosmetics,The Glow Enhancer,https://www.ulta.com/p/glow-enhancer-pimprod2005657,4.80,10,0,$48.00,makeup,face,highlighter,,,
pimprod2029271,2588770,Ere Perez,Ginkgo Micellar Water,https://www.ulta.com/p/ginkgo-micellar-water-pimprod2029271,0.0,,0,$28.00,skin care,cleansers, ,,,
pimprod2029275,2588774,Ere Perez,Rice Powder Bronzer Duo,https://www.ulta.com/p/rice-powder-bronzer-duo-pimprod2029275,0.0,,0,$35.00,makeup,face,bronzer,,,
pimprod2029290,2588792,Ere Perez,Vanilla Highlighter,https://www.ulta.com/p/vanilla-highlighter-pimprod2029290,0.0,,0,$28.00,makeup,face,highlighter,,2 Colors,
pimprod2029283,2588787,Ere Perez,Beetroot Cheek & Lip Tint,https://www.ulta.com/p/beetroot-cheek-lip-tint-pimprod2029283,0.0,,0,$27.00,makeup,lips,lip tints & balms,,2 Colors,
pimprod2029288,2588784,Ere Perez,Tapioca Cheek Colour,https://www.ulta.com/p/tapioca-cheek-colour-pimprod2029288,0.0,,0,$32.00,makeup,face,blush,,2 Colors,
xlsImpprod18901122,2532170,Lancôme,Blur & Go Priming Stick,https://www.ulta.com/p/blur-go-priming-stick-xlsImpprod18901122,4.50,26,0,$39.00,makeup,face,face primer,,,Online Only Purchase $42 of Lancôme products and get the 9 Full-Size Favorites Set (2588057) for $75 (valid thru 12/31/21 or while quantities last)! Free Gift with Purchase!
pimprod2028793,2586088,The Original MakeUp Eraser,"Sugar, Spice, & Everything Nice Set",https://www.ulta.com/p/sugar-spice-everything-nice-set-pimprod2028793,0.0,,0,$35.00,skin care,cleansers, ,,,
xlsImpprod3650158,2235542,Lancôme,Star Bronzer Natural Matte,https://www.ulta.com/p/star-bronzer-natural-matte-xlsImpprod3650158,4.70,104,0,$38.00,makeup,face,bronzer,,,Online Only Purchase $42 of Lancôme products and get the 9 Full-Size Favorites Set (2588057) for $75 (valid thru 12/31/21 or while quantities last)! Free Gift with Purchase!
pimprod2028438,2589296,Urban Decay Cosmetics,Jumbo All Nighter Long-Lasting Makeup Setting Spray,https://www.ulta.com/p/jumbo-all-nighter-long-lasting-makeup-setting-spray-pimprod2028438,4.70,103,0,$35.00,makeup,gifts & value sets, ,,,
pimprod2028431,2587096,Urban Decay Cosmetics,Double Team All Nighter Long-Lasting Makeup Setting Spray Gift Set,https://www.ulta.com/p/double-team-all-nighter-long-lasting-makeup-setting-spray-gift-set-pimprod2028431,0.0,,0,$42.00,makeup,gifts & value sets, ,,,
pimprod2028867,2587028,COVER FX,Stress Remedy Primer + Redness Relief,https://www.ulta.com/p/stress-remedy-primer-redness-relief-pimprod2028867,0.0,,0,$38.00,makeup,face,face primer,,,
pimprod2007181,2551333,Ofra Cosmetics,Absolute Cover Foundation,https://www.ulta.com/p/absolute-cover-foundation-pimprod2007181,3.80,43,0,$40.00,makeup,face,foundation,,,
pimprod2004158,2541446,COVER FX,Perfector Face Palette,https://www.ulta.com/p/perfector-face-palette-pimprod2004158,4.70,219,0,$45.00,makeup,makeup palettes, ,,2 Colors,
pimprod2028795,2589993,The Original MakeUp Eraser,Original Pink 7-Day Set,https://www.ulta.com/p/original-pink-7-day-set-pimprod2028795,0.0,,0,$25.00,skin care,cleansers, ,,,
pimprod2028736,2589484,KYLIE COSMETICS,24K Birthday Collection Highlighter,https://www.ulta.com/p/24k-birthday-collection-highlighter-pimprod2028736,3.80,87,0,$24.00,makeup,face,highlighter,,,
xlsImpprod18121011,2526297,Smashbox,Smashbox + Vlada Petal Metal Highlighter,https://www.ulta.com/p/smashbox-vlada-petal-metal-highlighter-xlsImpprod18121011,3.90,61,0,$20.97,makeup,face,highlighter,,,
pimprod2029276,2588777,Ere Perez,Rice Powder Blush Duo,https://www.ulta.com/p/rice-powder-blush-duo-pimprod2029276,0.0,,0,$35.00,makeup,face,blush,,,
pimprod2028726,2588000,Smashbox,Photo Finish Face + Eye Primer Trio,https://www.ulta.com/p/photo-finish-face-eye-primer-trio-pimprod2028726,0.0,,0,$25.00,makeup,gifts & value sets, ,,,
xlsImpprod5770263,2264077,It Cosmetics,Bye Bye Redness Neutralizing Color-Correcting Concealer Cream,https://www.ulta.com/p/bye-bye-redness-neutralizing-color-correcting-concealer-cream-xlsImpprod5770263,4.50,2973,0,$35.00,makeup,face, ,,3 Colors,Free Gift with Purchase!
pimprod2024878,2583532,BOBBI BROWN,Undereye Corrector,https://www.ulta.com/p/undereye-corrector-pimprod2024878,4.60,447,0,$31.00,makeup,face, ,,11 Colors,Free Gift with Purchase!
xlsImpprod15711051,2505332,L.A. Girl,HD Pro Concealer,https://www.ulta.com/p/hd-pro-concealer-xlsImpprod15711051,4.10,1917,1,$4.99,makeup,face, ,$3.99,31 Colors,
xlsImpprod3590053,2233970,Smashbox,Photo Finish Reduce Redness Primer,https://www.ulta.com/p/photo-finish-reduce-redness-primer-xlsImpprod3590053,4.00,670,0,$14.00 - $39.00,makeup,face, ,,2 Sizes,
xlsImpprod10791925,2222453,Clinique,Redness Solutions Makeup Broad Spectrum SPF 15 With Probiotic Technology Foundation,https://www.ulta.com/p/redness-solutions-makeup-broad-spectrum-spf-15-with-probiotic-technology-foundation-xlsImpprod10791925,4.60,782,0,$31.00 - $34.00,makeup,face, ,,6 Colors,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
pimprod2022723,2505329,L.A. Girl,HD Pro Corrector Concealer,https://www.ulta.com/p/hd-pro-corrector-concealer-pimprod2022723,4.10,1917,1,$4.99,makeup,face, ,$3.99,10 Colors,
xlsImpprod12011171,2283240,NYX Professional Makeup,3C Color Correcting Concealer Palette,https://www.ulta.com/p/3c-color-correcting-concealer-palette-xlsImpprod12011171,4.10,512,0,$12.00,makeup,makeup palettes, ,,,
pimprod2021808,2563578,ULTA,Under Eye Brightener,https://www.ulta.com/p/under-eye-brightener-pimprod2021808,3.80,85,0,$10.00,makeup,face, ,,2 Colors,Free Gift with Purchase!
pimprod2021339,2574041,Milani,Supercharged Brightening Undereye Tint,https://www.ulta.com/p/supercharged-brightening-undereye-tint-pimprod2021339,4.10,103,0,$9.99,makeup,face, ,,3 Colors,
xlsImpprod3590051,2233969,Smashbox,Photo Finish Even Skintone Peach Primer,https://www.ulta.com/p/photo-finish-even-skintone-peach-primer-xlsImpprod3590051,4.50,219,0,$39.00,makeup,face, ,,,
xlsImpprod14021283,2301052,Stila,Correct and Perfect All-In-One Color Correcting Palette,https://www.ulta.com/p/correct-perfect-all-in-one-color-correcting-palette-xlsImpprod14021283,4.60,75,0,$45.00,makeup,makeup palettes, ,,,
xlsImpprod11861071,2283239,NYX Professional Makeup,3C Conceal Correct Contour Palette,https://www.ulta.com/p/3c-conceal-correct-contour-palette-xlsImpprod11861071,3.70,519,0,$12.00,makeup,makeup palettes, ,,3 Colors,
pimprod2028533,2588683,Live Tinted,Huestick Corrector,https://www.ulta.com/p/huestick-corrector-pimprod2028533,4.70,557,0,$24.00,makeup,face, ,,5 Colors,
xlsImpprod3280313,2226206,NYX Professional Makeup,Studio Perfect Color Correcting Primer in Green,https://www.ulta.com/p/studio-perfect-color-correcting-primer-in-green-xlsImpprod3280313,3.90,1209,0,$13.00,makeup,face, ,,,
pimprod2012834,2557512,No7,Laboratories Dark Circle Corrector,https://www.ulta.com/p/laboratories-dark-circle-corrector-pimprod2012834,4.00,88,0,$27.99,makeup,face, ,,2 Colors,
xlsImpprod17491097,2523525,Clarins,SOS Primer,https://www.ulta.com/p/sos-primer-xlsImpprod17491097,4.30,319,0,$39.00,makeup,face, ,,4 Colors,Free Gift with Purchase!
pimprod2024416,2582653,FLOWER Beauty,Chill Out Smoothing Color Corrector,https://www.ulta.com/p/chill-out-smoothing-color-corrector-pimprod2024416,4.10,45,0,$10.29,makeup,face, ,,3 Colors,
pimprod2006895,2551502,Indeed Labs,Nanoblur Colour Corrector,https://www.ulta.com/p/nanoblur-colour-corrector-pimprod2006895,4.00,11,0,$16.99,skin care,global skin care, ,,2 Colors,
xlsImpprod15451035,2506087,J.Cat Beauty,Color Corrector Quad Spectrum Palette,https://www.ulta.com/p/color-corrector-quad-spectrum-palette-xlsImpprod15451035,3.90,24,0,$5.99,makeup,makeup palettes, ,,,
pimprod2020359,2576035,KIKO Milano,Colour Correct Concealer Palette,https://www.ulta.com/p/colour-correct-concealer-palette-pimprod2020359,4.70,6,0,$16.00,makeup,face, ,,,
xlsImpprod16241034,2514319,Lottie London,Colour Clique Colour Correcting Palette,https://www.ulta.com/p/colour-clique-colour-correcting-palette-xlsImpprod16241034,4.30,12,0,$10.99,makeup,makeup palettes, ,,,
xlsImpprod5770257,2264063,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/p/cc-cream-with-spf-50-xlsImpprod5770257,4.30,15374,0,$39.50,makeup,face, ,,12 Colors,Free Gift with Purchase!
pimprod2005688,2548340,Erborian,CC Crème,https://www.ulta.com/p/cc-creme-pimprod2005688,4.30,103,0,$44.00,makeup,face, ,,3 Colors,
xlsImpprod12251079,2533870,It Cosmetics,CC+ Cream Illumination SPF 50+,https://www.ulta.com/p/cc-cream-illumination-spf-50-xlsImpprod12251079,4.30,4192,0,$39.50,makeup,face, ,,12 Colors,Free Gift with Purchase!
pimprod2005371,2546916,Hey Honey,Trick & Treat CC² Active Propolis Color Correcting Cream,https://www.ulta.com/p/trick-treat-cc-active-propolis-color-correcting-cream-pimprod2005371,4.80,907,0,$39.00,makeup,face, ,,5 Colors,
xlsImpprod4980083,2254184,Tarte,BB Tinted Treatment 12 Hour Primer Broad Spectrum SPF 30,https://www.ulta.com/p/bb-tinted-treatment-12-hour-primer-broad-spectrum-spf-30-xlsImpprod4980083,4.50,1591,0,$37.00,makeup,face, ,,8 Colors,
pimprod2013015,2278481,It Cosmetics,Mini CC+ Cream with SPF 50+,https://www.ulta.com/p/mini-cc-cream-with-spf-50-pimprod2013015,4.20,1882,0,$16.00,makeup,face, ,,5 Colors,Free Gift with Purchase!
xlsImpprod10791855,2258300,Clinique,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,https://www.ulta.com/p/moisture-surge-cc-cream-hydrating-colour-corrector-broad-spectrum-spf-30-xlsImpprod10791855,4.20,1039,0,$39.50,makeup,face, ,,4 Colors,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
pimprod2024519,2581001,Dermablend,Continuous Correction Tone-Evening CC Cream SPF 50+,https://www.ulta.com/p/continuous-correction-tone-evening-cc-cream-spf-50-pimprod2024519,4.50,396,0,$39.00,makeup,face, ,,16 Colors,
pimprod2020783,2574677,e.l.f. Cosmetics,Camo CC Cream,https://www.ulta.com/p/camo-cc-cream-pimprod2020783,4.10,6426,0,$14.00,makeup,face, ,,16 Colors,
xlsImpprod6470091,2302663,bareMinerals,Prime Time BB Primer-Cream Daily Defense Broad Spectrum SPF 30,https://www.ulta.com/p/prime-time-bb-primer-cream-daily-defense-broad-spectrum-spf-30-xlsImpprod6470091,4.30,982,0,$27.00,makeup,face, ,,2 Colors,
xlsImpprod10821034,2275340,L'Oréal,Magic Skin Beautifier BB Cream Anti-Redness,https://www.ulta.com/p/magic-skin-beautifier-bb-cream-anti-redness-xlsImpprod10821034,3.30,235,0,$11.99,makeup,face, ,,,Free Gift with Purchase!
pimprod2005691,2548341,Erborian,CC Red Correct,https://www.ulta.com/p/cc-red-correct-pimprod2005691,4.60,69,0,$44.00,makeup,face, ,,,
xlsImpprod4930069,2254499,Juice Beauty,STEM CELLULAR CC Cream SPF 30,https://www.ulta.com/p/stem-cellular-cc-cream-spf-30-xlsImpprod4930069,3.70,952,0,$39.00,makeup,face, ,,7 Colors,Free Gift with Purchase!
pimprod2005693,2548337,Erborian,BB Crème,https://www.ulta.com/p/bb-creme-pimprod2005693,4.50,46,0,$39.00,makeup,face, ,,3 Colors,
pimprod2004088,2544958,jane iredale,Glow Time Full Coverage Mineral BB Cream,https://www.ulta.com/p/glow-time-full-coverage-mineral-bb-cream-pimprod2004088,4.40,1045,0,$50.00,makeup,face, ,,10 Colors,
xlsImpprod4480195,2247174,Maybelline,Dream Fresh BB Cream 8-In-1 Skin Perfector,https://www.ulta.com/p/dream-fresh-bb-cream-8-in-1-skin-perfector-xlsImpprod4480195,4.00,2424,0,$8.99,makeup,face, ,,5 Colors,Free Gift with Purchase!
pimprod2012933,2556882,Clinique,Dramatically Different Moisturizing BB-Gel Tinted Moisturizer,https://www.ulta.com/p/dramatically-different-moisturizing-bb-gel-tinted-moisturizer-pimprod2012933,3.80,247,0,$17.00,makeup,face, ,,,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
pimprod2004243,2541693,Lancôme,UV Expert Mineral Sunscreen CC Cream SPF 50,https://www.ulta.com/p/uv-expert-mineral-sunscreen-cc-cream-spf-50-pimprod2004243,3.10,284,0,$40.00,makeup,face, ,,5 Colors,Online Only Purchase $42 of Lancôme products and get the 9 Full-Size Favorites Set (2588057) for $75 (valid thru 12/31/21 or while quantities last)! Free Gift with Purchase!
pimprod2015577,2567074,Erborian,Travel Size CC Crème,https://www.ulta.com/p/travel-size-cc-creme-pimprod2015577,4.00,9,0,$24.00,makeup,travel size, ,,2 Colors,
xlsImpprod10721037,2566272,Maybelline,Dream Pure BB Cream Skin Clearing Perfector,https://www.ulta.com/p/dream-pure-bb-cream-skin-clearing-perfector-xlsImpprod10721037,4.00,1000,0,$8.99,makeup,face, ,,5 Colors,Free Gift with Purchase!
xlsImpprod4480171,2246832,L'Oréal,Studio Secrets Magic Skin Beautifier B.B. Cream,https://www.ulta.com/p/studio-secrets-magic-skin-beautifier-bb-cream-xlsImpprod4480171,3.80,1216,0,$11.99,makeup,face, ,,4 Colors,Free Gift with Purchase!
xlsImpprod17761877,2523612,COOLA,Rosilliance Organic BB+ Skin Tint SPF 30,https://www.ulta.com/p/rosilliance-organic-bb-skin-tint-spf-30-xlsImpprod17761877,4.50,1558,0,$52.00,makeup,face, ,,2 Colors,
xlsImpprod10791853,2243000,Clinique,Age Defense BB Cream Broad Spectrum SPF 30,https://www.ulta.com/p/age-defense-bb-cream-broad-spectrum-spf-30-xlsImpprod10791853,4.10,538,0,$39.50,makeup,face, ,,2 Colors,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
pimprod2019973,2574006,L'Oréal,Skin Paradise Water Infused Tinted Moisturizer,https://www.ulta.com/p/skin-paradise-water-infused-tinted-moisturizer-pimprod2019973,3.80,90,0,$16.99,skin care,moisturizers, ,,12 Colors,Free Gift with Purchase!
pimprod2018776,2572682,Erborian,Travel Size CC Red Correct,https://www.ulta.com/p/travel-size-cc-red-correct-pimprod2018776,3.90,7,0,$24.00,skin care,travel size, ,,,
xlsImpprod14161013,2304773,CoverGirl,Clean Matte BB Cream,https://www.ulta.com/p/clean-matte-bb-cream-xlsImpprod14161013,4.30,3635,0,$9.99,makeup,face, ,,6 Colors,
pimprod2025143,2579206,Erborian,CC Water,https://www.ulta.com/p/cc-water-pimprod2025143,4.00,6,0,$42.00,makeup,face, ,,2 Colors,
pimprod2016791,2566609,Catrice,Clean ID Hydro BB Cream,https://www.ulta.com/p/clean-id-hydro-bb-cream-pimprod2016791,3.10,17,1,$10.00,makeup,face, ,$5.00,6 Colors,
xlsImpprod13871063,2557064,Pacifica,Alight Multi-Mineral BB Cream,https://www.ulta.com/p/alight-multi-mineral-bb-cream-xlsImpprod13871063,4.40,622,0,$16.00,makeup,face, ,,3 Colors,
pimprod2017406,2569686,Erborian,BB Crayon Concealer & Touch-Up Stick,https://www.ulta.com/p/bb-crayon-concealer-touch-up-stick-pimprod2017406,4.40,14,0,$26.00,makeup,face, ,,4 Colors,
pimprod2015578,2566317,Erborian,Travel Size BB Crème,https://www.ulta.com/p/travel-size-bb-creme-pimprod2015578,5.00,4,0,$22.00,makeup,travel size, ,,2 Colors,
xlsImpprod5540023,2261655,Garnier,SkinActive Miracle Skin Perfector BB Cream Anti-Aging,https://www.ulta.com/p/skinactive-miracle-skin-perfector-bb-cream-anti-aging-xlsImpprod5540023,3.80,2084,0,$14.99,makeup,face, ,,,Free Gift with Purchase!
xlsImpprod14271013,2305478,Burt's Bees,BB Cream with SPF 15,https://www.ulta.com/p/bb-cream-with-spf-15-xlsImpprod14271013,3.80,290,0,$14.99,makeup,face, ,,2 Colors,
pimprod2025144,2579207,Erborian,Travel Size CC Water,https://www.ulta.com/p/travel-size-cc-water-pimprod2025144,3.30,6,0,$22.00,makeup,travel size, ,,3 Colors,
xlsImpprod4960053,2255803,Garnier,SkinActive Miracle Skin Perfector BB Cream Oily/Combo Skin,https://www.ulta.com/p/skinactive-miracle-skin-perfector-bb-cream-oilycombo-skin-xlsImpprod4960053,3.80,2084,0,$14.99,makeup,face, ,,,Free Gift with Purchase!
xlsImpprod10821036,2275341,L'Oréal,Magic Skin Beautifier BB Cream Anti-Fatigue,https://www.ulta.com/p/magic-skin-beautifier-bb-cream-anti-fatigue-xlsImpprod10821036,2.90,64,0,$11.99,makeup,face, ,,,Free Gift with Purchase!
xlsImpprod15622709,2501947,Vichy,Pore Purifying Clay Face Mask,https://www.ulta.com/p/pore-purifying-clay-face-mask-xlsImpprod15622709,4.70,43,0,$20.00,skin care,global skin care, ,,,
xlsImpprod12101007,2554735,Exuviance,Skin Caring BB Fluid SPF 50 PA++++,https://www.ulta.com/p/skin-caring-bb-fluid-spf-50-pa-xlsImpprod12101007,4.30,280,0,$42.00,makeup,face, ,,,
pimprod2011974,2306154,Burt's Bees,BB Cream with SPF 15,https://www.ulta.com/p/bb-cream-with-spf-15-pimprod2011974,3.80,290,0,$14.99,makeup,face, ,,,
pimprod2026966,2587291,Holika Holika,Holi Pop BB Cream,https://www.ulta.com/p/holi-pop-bb-cream-pimprod2026966,5.00,1,0,$8.00,makeup,face, ,,3 Options,
xlsImpprod18271004,2527641,Urban Decay Cosmetics,All Nighter Waterproof Setting Powder,https://www.ulta.com/p/all-nighter-waterproof-setting-powder-xlsImpprod18271004,4.30,1588,0,$34.00,makeup,face, ,,,
pimprod2012342,2559917,Laura Mercier,Translucent Loose Setting Powder,https://www.ulta.com/p/translucent-loose-setting-powder-pimprod2012342,4.70,13449,0,$39.00,makeup,face, ,,3 Colors,
VP11362,5081179,bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/p/original-foundation-broad-spectrum-spf-15-VP11362,4.60,14058,0,$32.00,makeup,face, ,,30 Colors,
xlsImpprod10791893,2153955,Clinique,Stay-Matte Sheer Pressed Powder Foundation,https://www.ulta.com/p/stay-matte-sheer-pressed-powder-foundation-xlsImpprod10791893,4.70,1409,0,$31.00,makeup,face, ,,10 Colors,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
xlsImpprod1480002,2209441,bareMinerals,Matte Foundation Broad Spectrum SPF 15,https://www.ulta.com/p/matte-foundation-broad-spectrum-spf-15-xlsImpprod1480002,4.50,7249,0,$32.00,makeup,face, ,,30 Colors,
xlsImpprod10791895,2160686,Clinique,Almost Powder Makeup Broad Spectrum SPF 18 Foundation,https://www.ulta.com/p/almost-powder-makeup-broad-spectrum-spf-18-foundation-xlsImpprod10791895,4.50,180,0,$31.00,makeup,face, ,,6 Colors,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
xlsImpprod12841021,2290474,It Cosmetics,Bye Bye Pores Pressed Translucent Setting Powder,https://www.ulta.com/p/bye-bye-pores-pressed-translucent-setting-powder-xlsImpprod12841021,4.20,1730,0,$30.00,makeup,face, ,,3 Colors,Free Gift with Purchase!
xlsImpprod15921190,2510714,MAC,Mineralize Skinfinish Natural Face Powder,https://www.ulta.com/p/mineralize-skinfinish-natural-face-powder-xlsImpprod15921190,4.50,468,0,$37.00,makeup,face, ,,14 Colors,
xlsImpprod10791891,2153517,Clinique,Blended Face Powder,https://www.ulta.com/p/blended-face-powder-xlsImpprod10791891,4.50,1234,0,$31.00,makeup,face, ,,5 Colors,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
pimprod2005433,2543926,It Cosmetics,Your Skin But Better CC+ Airbrush Perfecting Color Correcting Setting Powder,https://www.ulta.com/p/your-skin-but-better-cc-airbrush-perfecting-color-correcting-setting-powder-pimprod2005433,3.70,117,0,$39.00,makeup,face, ,,7 Colors,Free Gift with Purchase!
VP11355,5081177,bareMinerals,Mineral Veil Finishing Powder,https://www.ulta.com/p/mineral-veil-finishing-powder-VP11355,4.50,4491,0,$15.00 - $27.00,makeup,face, ,,2 Sizes,
pimprod2023788,2566178,Tarte,Shape Tape Glow Powder,https://www.ulta.com/p/shape-tape-glow-powder-pimprod2023788,3.70,18,0,$29.00,makeup,face, ,,3 Colors,
xlsImpprod10791897,2260622,Clinique,Superpowder Double Face Makeup Foundation,https://www.ulta.com/p/superpowder-double-face-makeup-foundation-xlsImpprod10791897,4.60,862,0,$31.00,makeup,face, ,,6 Colors,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
xlsImpprod5770265,2264078,It Cosmetics,Bye Bye Pores Translucent Loose Setting Powder,https://www.ulta.com/p/bye-bye-pores-translucent-loose-setting-powder-xlsImpprod5770265,4.10,2424,0,$30.00,makeup,face, ,,,Free Gift with Purchase!
xlsImpprod12991071,2503904,Clinique,Beyond Perfecting Powder Foundation + Concealer,https://www.ulta.com/p/beyond-perfecting-powder-foundation-concealer-xlsImpprod12991071,4.40,367,0,$34.00,makeup,face, ,,12 Colors,Purchase $35 in Clinique products and get the Fresh Faced Forward (2584914) for $59.50 (valid thru 12/4/21)! Free Gift with Purchase!
90,1271017,Dermablend,Loose Setting Powder,https://www.ulta.com/p/loose-setting-powder-90,4.40,1089,0,$29.00,makeup,face, ,,3 Colors,
pimprod2025831,2582219,bareMinerals,ORIGINAL Mineral Veil Pressed Setting Powder,https://www.ulta.com/p/original-mineral-veil-pressed-setting-powder-pimprod2025831,4.50,1007,0,$29.00,makeup,face, ,,5 Colors,
pimprod2007607,2547013,Too Faced,Born This Way Undetectable Medium-to-Full Coverage Powder Foundation,https://www.ulta.com/p/born-this-way-undetectable-medium-full-coverage-powder-foundation-pimprod2007607,3.70,196,0,$39.00,makeup,face, ,,15 Colors,
pimprod2012344,2559930,Laura Mercier,Secret Brightening Powder for Under Eyes,https://www.ulta.com/p/secret-brightening-powder-under-eyes-pimprod2012344,4.60,731,0,$28.00,makeup,face, ,,2 Colors,
pimprod2002699,2538353,Tarte,Double Duty Beauty Shape Tape Pressed Powder,https://www.ulta.com/p/double-duty-beauty-shape-tape-pressed-powder-pimprod2002699,3.80,192,0,$32.00,makeup,face, ,,19 Colors,
